ID_PENDAFTARAN,EMAIL,NO_TES,VACANCY_ID_PLAN,MATCH_SCORE_PLAN,MATCH_CATEGORY_PLAN,CONTRACT_STATUS,CONTRACT_DATE,CONTRACT_REJECTION_REASON,ACTUAL_VACANCY_ID,ACTUAL_POSITION_NAME,ACTUAL_UNIT_NAME,ACTUAL_LOCATION,IS_SYNTHETIC
REG-2026-09098,laswisuryo878@outlook.com,TES-AKD-2026-08161,VAC-018,69.5,MODERATE_MATCH,SIGNED,2026-05-29,,VAC-017,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-09099,leosiregar209@pln.co.id,TES-AKD-2026-08162,VAC-036,65.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09100,calistamar311@gmail.com,TES-AKD-2026-08163,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09101,mayamaryat196@gmail.com,,VAC-040,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09102,zelayasudi582@outlook.com,TES-AKD-2026-08164,VAC-003,65.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09103,kacungmary452@pln.co.id,TES-AKD-2026-08165,VAC-021,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09104,nadiamarya834@outlook.com,TES-AKD-2026-08166,VAC-031,60.4,LOW_MATCH,SIGNED,2026-05-08,,VAC-031,Engineer Sistem Tenaga,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-09105,rainaoktav167@yahoo.com,,VAC-007,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09106,kaylapurwa708@outlook.com,TES-AKD-2026-08167,VAC-018,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09107,juliaoktav103@gmail.com,TES-AKD-2026-08168,VAC-002,69.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09108,gastiastut364@yahoo.com,TES-AKD-2026-08169,VAC-002,95.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09109,yaniwinars796@outlook.com,TES-AKD-2026-08170,VAC-025,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09110,galarhalim252@gmail.com,TES-AKD-2026-08171,VAC-008,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09111,yahyasapto581@outlook.com,TES-AKD-2026-08172,VAC-003,68.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09112,gamanitham206@pln.co.id,,VAC-006,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09113,salsabilaa584@gmail.com,TES-AKD-2026-08173,VAC-004,97.5,STRONG_MATCH,SIGNED,2026-06-01,,VAC-005,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-09114,windanurdi379@gmail.com,,VAC-018,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09115,gabriellay219@gmail.com,TES-AKD-2026-08174,VAC-008,66.0,MODERATE_MATCH,SIGNED,2026-05-16,,VAC-008,Engineer Proyek Sipil,PLN UID Jawa Timur,Surabaya,1
REG-2026-09116,donosantos233@outlook.com,TES-AKD-2026-08175,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09117,amaliasuar476@outlook.com,TES-AKD-2026-08176,VAC-010,70.0,MODERATE_MATCH,SIGNED,2026-06-24,,VAC-010,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-09118,taliautami933@pln.co.id,TES-AKD-2026-08177,VAC-005,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09119,johanmegan459@gmail.com,TES-AKD-2026-08178,VAC-023,98.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09120,tasdiksiho104@outlook.com,TES-AKD-2026-08179,VAC-007,98.4,STRONG_MATCH,SIGNED,2026-04-20,,VAC-011,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-09121,kamidinset304@gmail.com,,VAC-018,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09122,putriyulia907@gmail.com,TES-AKD-2026-08180,VAC-002,98.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09123,nrimasalah555@outlook.com,TES-AKD-2026-08181,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09124,ikayuniar387@gmail.com,TES-AKD-2026-08182,VAC-016,66.8,MODERATE_MATCH,PENDING,,,,,,,1
REG-2026-09125,yessiwidia186@outlook.com,TES-AKD-2026-08183,VAC-036,67.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09126,cicimelani894@gmail.com,,VAC-015,71.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09127,bakidinsap764@outlook.com,TES-AKD-2026-08184,VAC-039,65.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09128,ekakusmawa680@gmail.com,TES-AKD-2026-08185,VAC-006,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09129,nadianasyi204@yahoo.com,TES-AKD-2026-08186,VAC-001,68.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09130,edisonnaba465@pln.co.id,TES-AKD-2026-08187,VAC-006,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09131,olivarahay803@pln.co.id,TES-AKD-2026-08188,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09132,chelseasur364@pln.co.id,TES-AKD-2026-08189,VAC-015,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09133,danujasitu980@gmail.com,TES-AKD-2026-08190,VAC-007,68.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09134,deviwijaya418@outlook.com,TES-AKD-2026-08191,VAC-007,65.4,MODERATE_MATCH,SIGNED,2026-06-17,,VAC-007,Engineer Pemeliharaan,PLN UID Jawa Barat,Bandung,1
REG-2026-09135,narjiwijay735@gmail.com,TES-AKD-2026-08192,VAC-005,94.5,STRONG_MATCH,SIGNED,2026-05-01,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-09136,rafimanull433@outlook.com,TES-AKD-2026-08193,VAC-045,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09137,silviapusp113@pln.co.id,TES-AKD-2026-08194,VAC-005,97.6,STRONG_MATCH,SIGNED,2026-06-27,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-09138,wawanmahes72@outlook.com,TES-AKD-2026-08195,VAC-039,96.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09139,anitanovit851@outlook.com,TES-AKD-2026-08196,VAC-009,66.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09140,halimamaya953@yahoo.com,,VAC-013,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09141,hanaprastu852@gmail.com,TES-AKD-2026-08197,VAC-004,93.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09142,taufiksito84@gmail.com,TES-AKD-2026-08198,VAC-040,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09143,kamilaperm249@outlook.com,TES-AKD-2026-08199,VAC-001,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09144,gamblangha85@gmail.com,TES-AKD-2026-08200,VAC-008,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09145,tiaraperti473@outlook.com,TES-AKD-2026-08201,VAC-004,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09146,gawatihart219@yahoo.com,TES-AKD-2026-08202,VAC-029,98.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09147,pangeransi480@gmail.com,TES-AKD-2026-08203,VAC-017,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09148,fitriapert465@yahoo.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09149,anitausama644@pln.co.id,,VAC-047,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09150,hairyantow643@pln.co.id,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09151,utamakusum990@gmail.com,TES-AKD-2026-08204,VAC-005,66.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09152,banawasala31@yahoo.com,TES-AKD-2026-08205,VAC-004,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09153,almiramary20@yahoo.com,TES-AKD-2026-08206,VAC-019,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09154,alikarahay799@yahoo.com,TES-AKD-2026-08207,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09155,galihhiday255@pln.co.id,TES-AKD-2026-08208,VAC-038,66.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09156,nataliapra589@pln.co.id,TES-AKD-2026-08209,VAC-001,65.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09157,malaprastu244@yahoo.com,TES-AKD-2026-08210,VAC-004,67.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09158,jamalsamos344@outlook.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09159,azaleaagus809@pln.co.id,TES-AKD-2026-08211,VAC-007,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09160,eluhtariho653@pln.co.id,TES-AKD-2026-08212,VAC-003,65.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09161,gantarwaca409@outlook.com,TES-AKD-2026-08213,VAC-006,95.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09162,wakimannai984@outlook.com,TES-AKD-2026-08214,VAC-004,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09163,rezamustof98@outlook.com,TES-AKD-2026-08215,VAC-018,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09164,nasimlatup625@pln.co.id,TES-AKD-2026-08216,VAC-015,94.3,STRONG_MATCH,SIGNED,2026-04-11,,VAC-015,Analis Supply Chain,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-09165,hasnasafit832@pln.co.id,TES-AKD-2026-08217,VAC-016,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09166,galangprad163@outlook.com,TES-AKD-2026-08218,VAC-013,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09167,anitawahyu198@pln.co.id,TES-AKD-2026-08219,VAC-003,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09168,lintangmel761@pln.co.id,TES-AKD-2026-08220,VAC-006,100.0,STRONG_MATCH,PENDING,,,,,,,1
REG-2026-09169,gatramansu101@yahoo.com,TES-AKD-2026-08221,VAC-003,65.6,MODERATE_MATCH,SIGNED,2026-05-25,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-09170,puputwulan993@pln.co.id,TES-AKD-2026-08222,VAC-007,70.0,MODERATE_MATCH,SIGNED,2026-05-14,,VAC-007,Engineer Pemeliharaan,PLN UID Jawa Barat,Bandung,1
REG-2026-09171,opungmangu297@gmail.com,TES-AKD-2026-08223,VAC-017,67.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09172,kaylanovit707@yahoo.com,TES-AKD-2026-08224,VAC-005,64.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09173,rainawidia868@yahoo.com,TES-AKD-2026-08225,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09174,ganjaranna165@gmail.com,TES-AKD-2026-08226,VAC-005,100.0,STRONG_MATCH,PENDING,,,,,,,1
REG-2026-09175,donodamani899@outlook.com,TES-AKD-2026-08227,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09176,tirtayasam739@yahoo.com,TES-AKD-2026-08228,VAC-006,68.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09177,samsuljail93@gmail.com,TES-AKD-2026-08229,VAC-040,99.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09178,harjakusum870@pln.co.id,TES-AKD-2026-08230,VAC-002,66.3,MODERATE_MATCH,SIGNED,2026-04-22,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-09179,gawatihari108@yahoo.com,,VAC-015,41.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09180,zamirawina130@gmail.com,TES-AKD-2026-08231,VAC-003,70.0,MODERATE_MATCH,SIGNED,2026-04-14,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-09181,clarasudia400@gmail.com,TES-AKD-2026-08232,VAC-036,69.5,MODERATE_MATCH,SIGNED,2026-04-10,,VAC-036,Spesialis K3L,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-09182,citrahanda138@yahoo.com,TES-AKD-2026-08233,VAC-003,69.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09183,jonobudima772@gmail.com,TES-AKD-2026-08234,VAC-010,67.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09184,malikapert103@gmail.com,TES-AKD-2026-08235,VAC-012,66.5,MODERATE_MATCH,SIGNED,2026-05-27,,VAC-012,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-09185,lalamulyan446@outlook.com,TES-AKD-2026-08236,VAC-009,67.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09186,makarazulk291@gmail.com,TES-AKD-2026-08237,VAC-034,63.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09187,jamaliawas684@outlook.com,TES-AKD-2026-08238,VAC-036,97.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09188,atmajapras90@outlook.com,TES-AKD-2026-08239,VAC-005,91.4,STRONG_MATCH,REJECTED,,LOCATION_MISMATCH,,,,,1
REG-2026-09189,gatralazua700@outlook.com,TES-AKD-2026-08240,VAC-005,65.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09190,vegafirman686@pln.co.id,TES-AKD-2026-08241,VAC-025,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09191,kartikarah904@pln.co.id,TES-AKD-2026-08242,VAC-005,66.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09192,shaniamuly361@gmail.com,TES-AKD-2026-08243,VAC-013,65.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09193,lalanurdiy326@yahoo.com,,VAC-041,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09194,amongnabab316@gmail.com,TES-AKD-2026-08244,VAC-032,92.8,STRONG_MATCH,SIGNED,2026-06-20,,VAC-032,Engineer Energi Terbarukan,PLN UIW Maluku,Ambon,1
REG-2026-09195,putriwahyu330@outlook.com,,VAC-001,41.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09196,dinahasana864@pln.co.id,TES-AKD-2026-08245,VAC-006,69.5,MODERATE_MATCH,REJECTED,,OTHER_OFFER,,,,,1
REG-2026-09197,fitrianiha192@gmail.com,TES-AKD-2026-08246,VAC-013,64.5,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09198,ikayolanda861@yahoo.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09199,elvinawina27@yahoo.com,TES-AKD-2026-08247,VAC-019,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09200,hanaharyan519@gmail.com,TES-AKD-2026-08248,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09201,vinsenwahy406@pln.co.id,,VAC-001,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09202,karimahrah589@outlook.com,TES-AKD-2026-08249,VAC-034,63.2,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09203,diahhariya221@pln.co.id,TES-AKD-2026-08250,VAC-030,98.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09204,gandewawah477@outlook.com,TES-AKD-2026-08251,VAC-001,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09205,silviasusa36@outlook.com,TES-AKD-2026-08252,VAC-012,67.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09206,hamimalaks939@gmail.com,TES-AKD-2026-08253,VAC-004,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09207,jessicamul169@pln.co.id,TES-AKD-2026-08254,VAC-003,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09208,samiahwija189@outlook.com,TES-AKD-2026-08255,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09209,uchitamuly56@outlook.com,TES-AKD-2026-08256,VAC-044,92.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09210,ayuastuti475@pln.co.id,TES-AKD-2026-08257,VAC-035,65.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09211,prabowodon12@outlook.com,TES-AKD-2026-08258,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09212,kiandrahar991@gmail.com,TES-AKD-2026-08259,VAC-040,95.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09213,kairavhida172@pln.co.id,,VAC-003,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09214,lalanasyia42@yahoo.com,TES-AKD-2026-08260,VAC-007,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09215,corneliaku780@pln.co.id,TES-AKD-2026-08261,VAC-023,72.1,MODERATE_MATCH,SIGNED,2026-06-22,,VAC-024,Data Analyst,PLN UID Jawa Timur,Surabaya,1
REG-2026-09216,hasnanamag345@yahoo.com,TES-AKD-2026-08262,VAC-004,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09217,prabowohab613@gmail.com,TES-AKD-2026-08263,VAC-030,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09218,irianahari972@gmail.com,TES-AKD-2026-08264,VAC-003,98.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09219,yuliayulia809@yahoo.com,,VAC-014,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09220,luwesnugro740@gmail.com,TES-AKD-2026-08265,VAC-003,99.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09221,ghanilatup67@gmail.com,TES-AKD-2026-08266,VAC-036,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09222,fitrianinu789@gmail.com,TES-AKD-2026-08267,VAC-050,42.8,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09223,septilesta491@yahoo.com,TES-AKD-2026-08268,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09224,mutiasafit349@gmail.com,TES-AKD-2026-08269,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09225,oskarsuwar357@gmail.com,TES-AKD-2026-08270,VAC-008,64.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09226,usmanutama121@pln.co.id,TES-AKD-2026-08271,VAC-001,97.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09227,raisarahma110@outlook.com,TES-AKD-2026-08272,VAC-032,66.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09228,elmanamaga348@outlook.com,TES-AKD-2026-08273,VAC-004,67.1,MODERATE_MATCH,PENDING,,,,,,,1
REG-2026-09229,melindamay225@gmail.com,TES-AKD-2026-08274,VAC-006,99.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09230,ekopermadi623@gmail.com,TES-AKD-2026-08275,VAC-012,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09231,jinawipran58@outlook.com,,VAC-015,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09232,irianapadm189@yahoo.com,TES-AKD-2026-08276,VAC-019,41.7,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09233,septinasyi224@pln.co.id,TES-AKD-2026-08277,VAC-002,95.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09234,johansalah141@outlook.com,TES-AKD-2026-08278,VAC-012,59.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09235,bagasramad683@pln.co.id,TES-AKD-2026-08279,VAC-015,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09236,wulanwijay637@gmail.com,TES-AKD-2026-08280,VAC-002,63.8,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09237,mayapuspit153@yahoo.com,TES-AKD-2026-08281,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09238,usyinamaga274@pln.co.id,TES-AKD-2026-08282,VAC-049,62.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09239,gantarprad99@gmail.com,TES-AKD-2026-08283,VAC-005,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09240,zamirarahi875@pln.co.id,TES-AKD-2026-08284,VAC-003,62.2,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09241,bagiyanaba975@yahoo.com,,VAC-002,41.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09242,najibwibow101@outlook.com,TES-AKD-2026-08285,VAC-010,97.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09243,auroramard901@gmail.com,TES-AKD-2026-08286,VAC-004,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09244,ganepprabo393@pln.co.id,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09245,iraoktavia224@yahoo.com,TES-AKD-2026-08287,VAC-017,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09246,malamaryat509@outlook.com,TES-AKD-2026-08288,VAC-015,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09247,harsanaman879@pln.co.id,TES-AKD-2026-08289,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09248,larasprast298@yahoo.com,TES-AKD-2026-08290,VAC-019,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09249,lililaksit465@yahoo.com,TES-AKD-2026-08291,VAC-002,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09250,mahdirajat128@gmail.com,,VAC-003,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09251,kasiyahpal339@pln.co.id,TES-AKD-2026-08292,VAC-003,99.5,STRONG_MATCH,SIGNED,2026-04-19,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-09252,latifputra929@gmail.com,TES-AKD-2026-08293,VAC-002,65.7,MODERATE_MATCH,SIGNED,2026-06-19,,VAC-002,Engineer Energi Terbarukan,PLN UID Jawa Barat,Bandung,1
REG-2026-09253,keziayolan109@yahoo.com,TES-AKD-2026-08294,VAC-001,97.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09254,mariadizul280@yahoo.com,TES-AKD-2026-08295,VAC-001,68.8,MODERATE_MATCH,SIGNED,2026-04-29,,VAC-006,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-09255,diahnurain423@pln.co.id,TES-AKD-2026-08296,VAC-008,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09256,milayulian190@outlook.com,TES-AKD-2026-08297,VAC-016,94.5,STRONG_MATCH,SIGNED,2026-06-13,,VAC-015,Analis Supply Chain,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-09257,juliaprast253@gmail.com,TES-AKD-2026-08298,VAC-010,96.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09258,olgawibowo605@outlook.com,TES-AKD-2026-08299,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09259,elliskusma362@yahoo.com,TES-AKD-2026-08300,VAC-003,63.6,LOW_MATCH,SIGNED,2026-04-19,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-09260,gangsarraj621@pln.co.id,TES-AKD-2026-08301,VAC-035,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09261,janetastut307@gmail.com,TES-AKD-2026-08302,VAC-028,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09262,sabrinasus453@pln.co.id,TES-AKD-2026-08303,VAC-005,96.8,STRONG_MATCH,PENDING,,,,,,,1
REG-2026-09263,ekasalahud310@yahoo.com,TES-AKD-2026-08304,VAC-001,67.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09264,ciciwahyun881@gmail.com,TES-AKD-2026-08305,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09265,eliyuniar548@gmail.com,TES-AKD-2026-08306,VAC-030,91.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09266,jayengsito592@gmail.com,TES-AKD-2026-08307,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09267,pariskusma726@gmail.com,TES-AKD-2026-08308,VAC-005,97.6,STRONG_MATCH,SIGNED,2026-06-03,,VAC-005,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-09268,gadangsiho757@yahoo.com,TES-AKD-2026-08309,VAC-012,69.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09269,janetusama402@pln.co.id,TES-AKD-2026-08310,VAC-002,66.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09270,zeldalaila41@yahoo.com,TES-AKD-2026-08311,VAC-007,98.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09271,queenoktav839@gmail.com,,VAC-004,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09272,jamaliapad478@pln.co.id,TES-AKD-2026-08312,VAC-005,92.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09273,pangestupr970@gmail.com,,VAC-025,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09274,yogaanggri101@outlook.com,TES-AKD-2026-08313,VAC-001,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09275,omandamani575@gmail.com,TES-AKD-2026-08314,VAC-013,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-09276,taswirrama109@gmail.com,TES-AKD-2026-08315,VAC-002,67.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
