candidate_id,batch_id,candidate_name,gender,dob,age,domisili,pendidikan,universitas,jurusan,ipk,pengalaman_kerja_tahun,sertifikasi,source_recruitment
C03588,B092,"H. Johan Firmansyah, S.E.I",Male,2005-06-22,21,Bandung,S1,Institut Teknologi Sepuluh Nopember,Hukum,2.94,2,Google Data Analytics,Reguler
C03589,B090,Wulan Irawan,Male,2003-06-16,23,Bandung,S1,Universitas Airlangga,Teknik Mesin,3.12,0,None,Campus Hiring
C03590,B091,Zahra Wulandari,Male,2002-11-16,24,Pontianak,S1,Institut Teknologi Bandung,Teknik Elektro,3.52,1,None,Reguler
C03591,B092,drg. Cawisadi Hassanah,Male,2003-07-11,23,Medan,S1,Telkom University,Ilmu Komunikasi,3.16,0,TOEFL,Job Fair Kampus
C03592,B091,Jaya Wijayanti,Male,1999-01-03,27,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Informatika,3.99,0,None,Campus Hiring
C03593,B090,Sutan Dimaz Prabowo,Female,2004-05-12,22,Makassar,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,2.95,1,None,Campus Hiring
C03594,B090,Parman Wahyuni,Male,1998-06-07,28,Surabaya,S1,Universitas Airlangga,Sistem Informasi,3.96,3,AK3,BUMN Bersama
C03595,B090,"Clara Kurniawan, S.Farm",Male,2000-05-20,26,Medan,S1,Universitas Airlangga,Teknik Sipil,3.23,0,AWS CCP,Campus Hiring
C03596,B090,"Ana Marpaung, S.Psi",Male,2004-05-02,22,Yogyakarta,S1,Universitas Indonesia,Administrasi Bisnis,2.9,2,TOEFL,Reguler
C03597,B090,Vivi Setiawan,Male,2002-11-01,24,Palembang,S1,Universitas Padjadjaran,Sistem Informasi,3.4,1,TOEFL,Campus Hiring
C03598,B091,Najib Rajasa,Female,2004-09-27,22,Jakarta,S1,Universitas Diponegoro,Teknik Informatika,3.63,1,None,Reguler
C03599,B092,"Jaswadi Winarsih, S.IP",Male,2005-09-22,21,Balikpapan,S1,Universitas Airlangga,Teknik Informatika,3.38,4,AK3,Campus Hiring
C03600,B092,"Cahya Nasyidah, M.Kom.",Male,2004-01-07,22,Medan,S1,Universitas Sebelas Maret,Teknik Mesin,3.75,1,None,Campus Hiring
C03601,B091,Raden Sitorus,Female,2003-04-23,23,Bandung,S2,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.11,0,None,Campus Hiring
C03602,B092,"R.A. Ratih Rahimah, S.Pt",Male,1999-01-11,27,Palembang,S1,Universitas Indonesia,Teknik Elektro,3.39,0,None,Reguler
C03603,B092,"Gangsa Waluyo, S.Sos",Female,2003-06-10,23,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Akuntansi,3.6,1,None,Reguler
C03604,B092,"Maras Purwanti, S.Farm",Female,2002-03-11,24,Medan,S1,Universitas Airlangga,Teknik Mesin,3.32,1,None,Reguler
C03605,B091,"Sutan Darmana Rajata, S.IP",Male,2002-12-25,24,Jakarta,S1,Telkom University,Administrasi Bisnis,3.03,4,None,Reguler
C03606,B090,Clara Kusumo,Female,2005-07-04,21,Yogyakarta,S1,Institut Teknologi Bandung,Teknik Sipil,3.52,0,AK3,BUMN Bersama
C03607,B091,Ganep Rahayu,Male,1999-07-27,27,Pontianak,S1,Universitas Diponegoro,Teknik Elektro,3.42,0,CCNA,Career Expo
C03608,B092,Panca Latupono,Male,2005-02-06,21,Makassar,S1,Telkom University,Manajemen,3.79,3,None,Reguler
C03609,B092,dr. Dian Sihotang,Female,2002-04-06,24,Semarang,S2,Universitas Padjadjaran,Sistem Informasi,3.41,1,None,Reguler
C03610,B090,Ratih Adriansyah,Female,2003-03-06,23,Pontianak,S1,Institut Teknologi Bandung,Akuntansi,3.18,1,None,Campus Hiring
C03611,B091,Almira Rahayu,Male,2003-10-12,23,Bandung,S1,Universitas Padjadjaran,Sistem Informasi,3.45,3,None,Reguler
C03612,B090,Sutan Slamet Wibisono,Female,2003-02-01,23,Bandung,S1,Institut Teknologi Bandung,Psikologi,3.8,0,None,Reguler
C03613,B091,Jamalia Utama,Female,2001-10-17,25,Medan,S1,Universitas Indonesia,Administrasi Bisnis,3.46,2,TOEFL,Job Fair Kampus
C03614,B090,"Ir. Warji Mahendra, M.TI.",Female,2004-07-09,22,Semarang,S1,Universitas Gadjah Mada,Teknik Sipil,3.46,0,None,Job Fair Kampus
C03615,B090,"Luhung Rahayu, S.H.",Female,1999-11-06,27,Surabaya,S1,Telkom University,Teknik Elektro,2.89,1,CCNA,BUMN Bersama
C03616,B091,Harto Anggriawan,Female,2003-02-21,23,Medan,S1,Universitas Brawijaya,Sistem Informasi,3.42,0,None,BUMN Bersama
C03617,B092,drg. Galih Maulana,Male,2004-07-05,22,Surabaya,S1,Universitas Diponegoro,Manajemen,3.82,0,None,Reguler
C03618,B090,"Tgk. Zalindra Prasetya, M.Kom.",Male,2004-05-14,22,Makassar,S1,Universitas Brawijaya,Teknik Sipil,3.4,0,Google Data Analytics,Reguler
C03619,B091,"Jaga Maulana, M.Ak",Female,2003-10-05,23,Surabaya,S2,Universitas Padjadjaran,Psikologi,2.86,3,None,Campus Hiring
C03620,B091,Dalima Widiastuti,Female,2002-12-17,24,Pontianak,S1,Universitas Padjadjaran,Administrasi Bisnis,3.58,0,None,Reguler
C03621,B091,"Cut Rahayu Simanjuntak, S.Pd",Female,2005-08-23,21,Surabaya,S1,Universitas Brawijaya,Teknik Sipil,3.65,1,None,Campus Hiring
C03622,B090,H. Bancar Saefullah,Male,1998-08-04,28,Jakarta,S1,Universitas Airlangga,Ilmu Komunikasi,3.56,2,None,Reguler
C03623,B090,"Ir. Natalia Usamah, S.Kom",Male,2000-08-27,26,Medan,S1,Telkom University,Akuntansi,3.67,1,None,Job Fair Kampus
C03624,B092,Icha Waluyo,Male,2004-09-03,22,Bandung,S1,Universitas Padjadjaran,Manajemen,3.98,0,AK3,Campus Hiring
C03625,B092,Rusman Sitorus,Female,2003-05-14,23,Balikpapan,S1,Telkom University,Teknik Elektro,3.2,0,None,Reguler
C03626,B090,Raden Pranowo,Female,2003-08-05,23,Medan,S1,Universitas Airlangga,Teknik Elektro,3.92,2,None,Reguler
C03627,B090,"R.A. Tira Habibi, S.E.",Female,2003-04-13,23,Balikpapan,S1,Universitas Sebelas Maret,Administrasi Bisnis,3.67,1,None,Reguler
C03628,B092,"Dr. Titi Wijaya, S.Pd",Male,2003-05-15,23,Jakarta,S1,Universitas Airlangga,Teknik Industri,3.58,0,None,Reguler
C03629,B091,"Hj. Zizi Manullang, S.Ked",Female,2002-11-10,24,Yogyakarta,S1,Universitas Sebelas Maret,Teknik Elektro,3.52,0,None,Reguler
C03630,B091,dr. Gandi Anggraini,Male,2003-04-13,23,Palembang,S1,Universitas Brawijaya,Teknik Elektro,2.94,0,None,Reguler
C03631,B090,"Jasmani Tampubolon, S.Sos",Male,2002-12-16,24,Makassar,S1,Universitas Diponegoro,Administrasi Bisnis,3.51,0,None,Campus Hiring
C03632,B090,Belinda Nuraini,Female,2003-03-15,23,Balikpapan,S1,Universitas Indonesia,Administrasi Bisnis,3.18,3,None,Career Expo
C03633,B091,"Intan Suryono, S.Kom",Male,2001-06-09,25,Pontianak,S1,Universitas Brawijaya,Sistem Informasi,3.56,0,None,Campus Hiring
C03634,B092,"Zamira Pudjiastuti, S.Sos",Male,2003-08-21,23,Semarang,S1,Institut Teknologi Bandung,Teknik Sipil,3.99,1,None,Reguler
C03635,B092,Cahyadi Sinaga,Female,2005-08-06,21,Pontianak,S1,Universitas Sebelas Maret,Ilmu Komunikasi,3.23,0,None,Reguler
C03636,B092,"KH. Laksana Habibi, S.Pd",Male,2003-06-26,23,Bandung,S1,Universitas Brawijaya,Sistem Informasi,3.36,0,TOEFL,Reguler
C03637,B091,Safina Marpaung,Female,2004-11-13,22,Semarang,S1,Universitas Brawijaya,Teknik Mesin,3.17,1,None,Reguler
C03638,B090,R. Maimunah Laksmiwati,Male,2005-03-02,21,Palembang,S1,Institut Teknologi Bandung,Teknik Elektro,3.35,0,None,Reguler
C03639,B092,Dalima Pranowo,Male,1998-11-04,28,Palembang,S1,Universitas Brawijaya,Ilmu Komunikasi,3.94,0,None,Reguler
C03640,B090,Rangga Napitupulu,Male,2002-03-04,24,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.75,0,None,Job Fair Kampus
C03641,B091,"Sadina Anggriawan, S.I.Kom",Female,2001-01-13,25,Medan,S1,Universitas Sebelas Maret,Psikologi,3.42,2,None,Reguler
C03642,B092,"Zamira Permata, S.IP",Male,2003-10-09,23,Surabaya,S1,Institut Teknologi Bandung,Sistem Informasi,3.45,0,None,Reguler
C03643,B090,"Panji Maulana, S.Sos",Male,2004-07-05,22,Makassar,S1,Universitas Airlangga,Teknik Mesin,2.95,0,None,Campus Hiring
C03644,B092,Shania Narpati,Male,1999-07-01,27,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Industri,3.12,0,None,Reguler
C03645,B090,Bakti Tamba,Male,1999-04-03,27,Surabaya,S1,Universitas Gadjah Mada,Akuntansi,3.47,2,None,BUMN Bersama
C03646,B091,Elma Habibi,Female,1999-10-07,27,Palembang,S1,Institut Teknologi Bandung,Psikologi,2.9,2,AK3,BUMN Bersama
C03647,B092,Kamidin Yulianti,Female,2002-09-15,24,Bandung,S1,Universitas Indonesia,Ilmu Komunikasi,2.88,1,None,Campus Hiring
C03648,B092,Rika Fujiati,Male,2002-10-05,24,Surabaya,S1,Universitas Gadjah Mada,Ilmu Komunikasi,3.05,0,None,Reguler
C03649,B090,Lutfan Waskita,Female,2001-01-13,25,Pontianak,S1,Universitas Padjadjaran,Sistem Informasi,3.46,0,None,Reguler
C03650,B090,Anom Lazuardi,Male,1999-12-06,27,Yogyakarta,S1,Universitas Gadjah Mada,Teknik Industri,3.36,1,None,Campus Hiring
C03651,B090,Hasta Lestari,Female,2005-02-10,21,Jakarta,S1,Universitas Diponegoro,Teknik Elektro,3.37,1,None,Reguler
C03652,B092,Shakila Riyanti,Female,2002-11-21,24,Jakarta,S1,Universitas Diponegoro,Hukum,3.04,0,None,Reguler
C03653,B092,Martani Waluyo,Female,2003-01-11,23,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.94,0,Google Data Analytics,BUMN Bersama
C03654,B090,"H. Raden Winarsih, S.Pt",Female,2003-05-25,23,Medan,S1,Universitas Indonesia,Teknik Industri,2.9,0,TOEFL,BUMN Bersama
C03655,B092,"drg. Saka Yulianti, S.Sos",Female,2001-12-08,25,Bandung,S1,Universitas Indonesia,Teknik Mesin,2.89,1,None,Reguler
C03656,B091,Siti Yolanda,Male,2003-12-06,23,Palembang,S1,Telkom University,Manajemen,3.15,1,None,Reguler
C03657,B090,Kartika Anggriawan,Male,1999-04-18,27,Makassar,S1,Universitas Padjadjaran,Teknik Informatika,2.9,0,None,Campus Hiring
C03658,B090,Bambang Hutasoit,Male,2004-05-28,22,Balikpapan,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.32,1,None,Campus Hiring
C03659,B091,Jindra Yuniar,Male,2004-11-10,22,Makassar,S1,Universitas Sebelas Maret,Teknik Mesin,3.06,1,Google Data Analytics,Reguler
C03660,B091,"Upik Melani, S.H.",Male,2000-07-17,26,Jakarta,S1,Universitas Brawijaya,Sistem Informasi,3.51,0,None,Reguler
C03661,B092,Langgeng Pertiwi,Male,2005-03-16,21,Jakarta,S1,Universitas Diponegoro,Akuntansi,3.36,1,None,Reguler
C03662,B090,Dr. Ika Kuswoyo,Male,2004-04-15,22,Makassar,S1,Universitas Diponegoro,Hukum,3.34,0,None,Career Expo
C03663,B092,"Drs. Cemeti Winarno, M.Kom.",Male,2002-11-05,24,Pontianak,S1,Universitas Airlangga,Administrasi Bisnis,3.11,1,None,Reguler
C03664,B092,"Nardi Fujiati, S.Pd",Male,2002-12-24,24,Balikpapan,S1,Institut Teknologi Sepuluh Nopember,Psikologi,2.97,1,None,Campus Hiring
C03665,B091,R. Cinthia Simbolon,Male,2001-09-03,25,Bandung,S1,Universitas Padjadjaran,Ilmu Komunikasi,3.9,1,TOEFL,Reguler
C03666,B091,Nasab Nasyiah,Male,2002-09-24,24,Surabaya,S1,Universitas Brawijaya,Teknik Elektro,2.98,1,None,Reguler
C03667,B091,Halim Damanik,Male,2004-06-20,22,Makassar,S1,Universitas Gadjah Mada,Teknik Industri,3.02,0,None,Job Fair Kampus
C03668,B091,Puti Nasyiah,Female,2004-06-02,22,Surabaya,S1,Telkom University,Psikologi,3.92,1,None,Reguler
C03669,B091,"KH. Karta Lestari, S.Pt",Male,2001-07-11,25,Surabaya,S1,Universitas Diponegoro,Akuntansi,3.8,0,AK3,Career Expo
C03670,B091,Drs. Kawaya Yulianti,Male,2004-07-14,22,Makassar,S2,Universitas Airlangga,Akuntansi,3.81,2,TOEFL,Reguler
C03671,B090,Parman Pranowo,Female,1999-08-03,27,Surabaya,S1,Institut Teknologi Bandung,Akuntansi,3.34,0,None,Campus Hiring
C03672,B090,"Usman Lazuardi, S.E.",Male,2002-07-11,24,Palembang,S1,Telkom University,Akuntansi,3.63,1,Google Data Analytics,Reguler
C03673,B090,"Ir. Talia Najmudin, S.Ked",Male,1998-08-24,28,Pontianak,S1,Telkom University,Administrasi Bisnis,2.89,2,AWS CCP,Reguler
C03674,B091,drg. Raharja Sihotang,Female,2002-07-02,24,Yogyakarta,S1,Telkom University,Manajemen,3.65,0,AK3,Reguler
C03675,B092,Arta Mahendra,Male,2000-04-15,26,Yogyakarta,S1,Universitas Gadjah Mada,Sistem Informasi,3.16,0,None,Reguler
C03676,B091,R.A. Safina Marpaung,Female,2004-08-15,22,Surabaya,S1,Universitas Gadjah Mada,Teknik Sipil,2.92,1,None,Reguler
C03677,B092,Kanda Rajasa,Male,2001-10-27,25,Pontianak,S1,Institut Teknologi Bandung,Teknik Informatika,3.9,0,None,Reguler
C03678,B090,"Cut Chelsea Maheswara, M.TI.",Female,2003-01-22,23,Medan,S1,Institut Teknologi Bandung,Teknik Sipil,3.41,0,None,Reguler
C03679,B091,Karimah Palastri,Male,2005-06-07,21,Palembang,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.98,0,TOEFL,BUMN Bersama
C03680,B091,Indra Wahyuni,Male,2002-02-20,24,Semarang,S1,Universitas Airlangga,Sistem Informasi,3.11,4,TOEFL,Job Fair Kampus
C03681,B091,Drajat Salahudin,Female,2000-04-08,26,Medan,S1,Universitas Diponegoro,Administrasi Bisnis,2.93,0,AK3,Campus Hiring
C03682,B092,Warsita Maryati,Male,2002-03-02,24,Pontianak,S2,Universitas Diponegoro,Teknik Informatika,3.21,0,TOEFL,Reguler
C03683,B092,"T. Maryanto Nasyidah, M.M.",Female,2003-02-22,23,Pontianak,S2,Universitas Sebelas Maret,Teknik Informatika,3.97,2,None,Reguler
C03684,B090,Koko Lestari,Female,2002-04-04,24,Bandung,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.06,0,None,Reguler
C03685,B092,"Iriana Nurdiyanti, S.I.Kom",Male,2003-12-10,23,Jakarta,S1,Universitas Airlangga,Akuntansi,3.13,0,None,Campus Hiring
C03686,B090,Drs. Oni Pranowo,Female,2001-12-27,25,Yogyakarta,S1,Universitas Brawijaya,Teknik Industri,2.8,0,TOEFL,BUMN Bersama
C03687,B091,"Cinthia Wijayanti, S.Gz",Female,1998-02-06,28,Jakarta,S1,Universitas Padjadjaran,Teknik Informatika,3.55,1,None,BUMN Bersama
C03688,B092,Argono Nainggolan,Female,2003-03-28,23,Semarang,S1,Universitas Indonesia,Teknik Elektro,3.54,0,AWS CCP,Campus Hiring
C03689,B090,Eja Pratama,Female,2002-11-15,24,Yogyakarta,S1,Universitas Brawijaya,Sistem Informasi,3.96,2,None,Job Fair Kampus
C03690,B090,Luhung Puspasari,Male,2002-03-21,24,Medan,S1,Universitas Airlangga,Teknik Mesin,3.76,2,None,Career Expo
C03691,B091,Lantar Tamba,Female,2005-12-08,21,Semarang,S1,Telkom University,Sistem Informasi,3.85,2,None,Reguler
C03692,B092,Dian Oktaviani,Female,2004-08-14,22,Yogyakarta,S1,Universitas Gadjah Mada,Administrasi Bisnis,3.23,0,TOEFL,Reguler
C03693,B090,Citra Pudjiastuti,Female,2003-07-22,23,Surabaya,S1,Universitas Sebelas Maret,Manajemen,3.71,0,None,Reguler
C03694,B092,Hana Wibowo,Male,2004-10-14,22,Semarang,S1,Universitas Airlangga,Teknik Mesin,3.44,2,TOEFL,Reguler
C03695,B090,"Unggul Marpaung, S.Sos",Male,2000-08-25,26,Palembang,S1,Telkom University,Teknik Mesin,2.98,0,None,Campus Hiring
C03696,B090,Chelsea Rajasa,Female,2004-12-14,22,Bandung,S1,Universitas Brawijaya,Teknik Industri,3.77,0,AWS CCP,Reguler
C03697,B090,"Irwan Megantara, M.Pd",Male,1998-06-20,28,Jakarta,S1,Universitas Padjadjaran,Hukum,3.6,4,None,Reguler
C03698,B090,Bagus Usamah,Male,2002-09-14,24,Surabaya,S1,Universitas Sebelas Maret,Teknik Elektro,3.2,1,TOEFL,Reguler
C03699,B091,"Hasna Usada, S.Kom",Female,2002-12-27,24,Pontianak,S1,Universitas Indonesia,Hukum,3.12,2,CCNA,Reguler
C03700,B092,"Kasiyah Pratiwi, M.TI.",Female,2001-01-19,25,Balikpapan,S1,Universitas Airlangga,Teknik Industri,3.39,0,None,Reguler
C03701,B090,R. Lili Mangunsong,Female,2004-11-23,22,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.24,0,CCNA,Reguler
C03702,B090,Winda Fujiati,Male,2005-08-26,21,Medan,S1,Universitas Indonesia,Psikologi,3.6,0,None,Reguler
C03703,B092,Aisyah Suartini,Female,2001-02-20,25,Semarang,S1,Universitas Diponegoro,Akuntansi,3.94,0,None,Reguler
C03704,B091,Bahuwarna Saputra,Male,2004-12-24,22,Surabaya,S1,Institut Teknologi Bandung,Teknik Elektro,3.51,0,Google Data Analytics,Reguler
C03705,B090,Kasiran Kusumo,Male,2002-01-06,24,Bandung,S1,Universitas Diponegoro,Teknik Sipil,3.33,0,CCNA,Career Expo
C03706,B091,"Kuncara Wasita, S.Pt",Female,2004-10-02,22,Balikpapan,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.63,0,None,Campus Hiring
C03707,B091,Suci Irawan,Female,2003-12-25,23,Surabaya,S1,Universitas Padjadjaran,Teknik Industri,3.08,2,None,BUMN Bersama
C03708,B090,Juli Saputra,Female,2000-07-11,26,Semarang,S1,Institut Teknologi Bandung,Teknik Elektro,3.47,0,None,Reguler
C03709,B090,Taswir Prasetyo,Male,2003-01-13,23,Pontianak,S1,Institut Teknologi Bandung,Teknik Sipil,3.04,1,TOEFL,Campus Hiring
C03710,B090,Ajeng Januar,Female,1999-02-16,27,Semarang,S2,Universitas Diponegoro,Administrasi Bisnis,3.66,2,TOEFL,BUMN Bersama
C03711,B090,Gawati Waluyo,Male,1998-12-27,28,Surabaya,S1,Universitas Indonesia,Psikologi,3.55,0,None,Reguler
C03712,B090,Purwa Maheswara,Female,2002-07-22,24,Palembang,S1,Universitas Brawijaya,Teknik Mesin,3.99,3,TOEFL,Reguler
C03713,B090,Karsa Samosir,Male,2002-01-18,24,Balikpapan,S1,Universitas Sebelas Maret,Akuntansi,3.09,0,None,Campus Hiring
C03714,B091,Dr. Cinta Nuraini,Female,1999-11-05,27,Medan,S1,Institut Teknologi Sepuluh Nopember,Administrasi Bisnis,3.74,1,None,Reguler
C03715,B091,Tira Pertiwi,Male,1999-10-21,27,Surabaya,S1,Universitas Sebelas Maret,Hukum,3.27,0,TOEFL,Campus Hiring
C03716,B092,"Tgk. Puspa Saputra, M.Ak",Female,2004-01-22,22,Surabaya,S2,Institut Teknologi Bandung,Teknik Informatika,3.07,1,None,Reguler
C03717,B091,Usman Hardiansyah,Male,2004-01-20,22,Medan,S1,Universitas Brawijaya,Sistem Informasi,2.97,0,CCNA,Campus Hiring
C03718,B091,Galiono Wibisono,Female,2004-11-26,22,Makassar,S1,Institut Teknologi Sepuluh Nopember,Akuntansi,3.06,0,CCNA,Reguler
C03719,B092,Gangsar Wastuti,Female,1997-06-27,29,Surabaya,S1,Universitas Diponegoro,Teknik Sipil,3.49,0,None,Campus Hiring
C03720,B092,"Dr. Kusuma Riyanti, S.Sos",Male,2004-09-12,22,Bandung,S1,Institut Teknologi Bandung,Sistem Informasi,3.62,0,None,Campus Hiring
C03721,B091,Rika Mahendra,Female,2002-05-25,24,Makassar,S1,Universitas Diponegoro,Teknik Sipil,2.87,0,None,Job Fair Kampus
C03722,B090,Ajeng Mulyani,Female,2005-04-22,21,Medan,S1,Telkom University,Teknik Elektro,3.53,1,None,Job Fair Kampus
C03723,B092,"Eva Wahyuni, S.E.I",Male,2002-01-07,24,Semarang,S1,Universitas Brawijaya,Sistem Informasi,2.96,0,AK3,Reguler
C03724,B090,Harja Purnawati,Male,1999-10-15,27,Medan,S1,Universitas Indonesia,Teknik Sipil,2.99,1,None,Reguler
C03725,B092,"Hasna Habibi, S.I.Kom",Male,2003-10-14,23,Jakarta,S1,Universitas Gadjah Mada,Administrasi Bisnis,2.99,1,None,Reguler
C03726,B092,"Victoria Prayoga, M.Ak",Female,2000-10-20,26,Bandung,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,3.06,0,None,Career Expo
C03727,B092,Tiara Haryanti,Female,2002-11-20,24,Bandung,S1,Telkom University,Psikologi,3.95,2,TOEFL,Job Fair Kampus
C03728,B091,Ismail Thamrin,Male,2002-12-19,24,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.71,0,None,Reguler
C03729,B090,"drg. Jefri Suwarno, S.T.",Female,2001-12-27,25,Medan,S1,Universitas Sebelas Maret,Teknik Industri,3.31,2,None,Campus Hiring
C03730,B091,Putri Pradana,Female,2002-11-11,24,Balikpapan,S1,Universitas Padjadjaran,Teknik Industri,3.83,1,CCNA,Reguler
C03731,B091,Siska Irawan,Female,2002-10-14,24,Jakarta,S1,Universitas Airlangga,Hukum,3.54,0,Google Data Analytics,Career Expo
C03732,B092,Laila Sihotang,Female,2003-01-10,23,Makassar,S2,Telkom University,Psikologi,3.23,0,Google Data Analytics,Campus Hiring
C03733,B091,"Puti Siska Hutapea, S.Pt",Female,2002-07-27,24,Surabaya,S1,Universitas Sebelas Maret,Sistem Informasi,3.25,0,TOEFL,Reguler
C03734,B090,"Halima Iswahyudi, S.E.",Male,2001-06-01,25,Pontianak,S1,Universitas Gadjah Mada,Administrasi Bisnis,3.02,1,None,Reguler
C03735,B090,Cut Chelsea Suwarno,Male,2002-03-19,24,Palembang,S1,Universitas Gadjah Mada,Administrasi Bisnis,3.88,0,None,Reguler
C03736,B091,drg. Respati Anggriawan,Male,2000-05-17,26,Medan,S1,Universitas Indonesia,Teknik Informatika,2.96,1,TOEFL,Reguler
C03737,B091,Shania Melani,Female,2001-09-20,25,Semarang,S1,Universitas Airlangga,Teknik Informatika,3.4,0,TOEFL,Campus Hiring
C03738,B092,"Diana Kuswandari, M.Kom.",Male,2003-06-08,23,Surabaya,S1,Universitas Gadjah Mada,Administrasi Bisnis,3.46,1,None,Campus Hiring
C03739,B090,Ir. Murti Nasyidah,Male,2004-01-19,22,Yogyakarta,S1,Telkom University,Akuntansi,3.35,0,AK3,Reguler
C03740,B090,"Dewi Waskita, S.Ked",Female,1999-07-08,27,Bandung,S1,Institut Teknologi Bandung,Teknik Elektro,3.18,0,None,Campus Hiring
C03741,B092,R.A. Yance Ardianto,Female,2002-07-21,24,Yogyakarta,S1,Institut Teknologi Bandung,Ilmu Komunikasi,2.83,1,TOEFL,Campus Hiring
C03742,B091,"Lintang Nasyidah, S.I.Kom",Female,2001-04-09,25,Surabaya,S1,Universitas Indonesia,Hukum,2.82,0,None,Reguler
C03743,B092,Okta Wijayanti,Female,2001-09-06,25,Makassar,S1,Universitas Sebelas Maret,Teknik Industri,3.33,0,None,Reguler
C03744,B090,"Drs. Silvia Sudiati, S.Gz",Female,2003-06-04,23,Makassar,S1,Universitas Brawijaya,Teknik Informatika,3.98,0,AWS CCP,Career Expo
C03745,B092,Dr. Ella Wulandari,Female,2002-01-28,24,Yogyakarta,S1,Universitas Indonesia,Akuntansi,3.05,2,None,Reguler
C03746,B091,"Dr. Unggul Prasetyo, S.E.",Female,2001-09-07,25,Medan,S1,Telkom University,Teknik Informatika,3.8,0,None,Reguler
C03747,B092,Ghani Mansur,Female,2001-12-14,25,Bandung,S1,Universitas Airlangga,Teknik Mesin,3.27,2,TOEFL,Career Expo
C03748,B090,Tgk. Wawan Habibi,Male,2003-01-28,23,Jakarta,S1,Universitas Gadjah Mada,Teknik Mesin,3.65,0,None,Reguler
C03749,B092,Nilam Wibowo,Male,2005-10-25,21,Medan,S1,Universitas Brawijaya,Hukum,3.05,4,None,Reguler
C03750,B092,Hardi Kusumo,Male,2002-11-22,24,Balikpapan,S1,Universitas Diponegoro,Teknik Mesin,3.51,0,None,Job Fair Kampus
C03751,B092,Shania Prayoga,Female,1999-09-16,27,Bandung,S1,Universitas Indonesia,Akuntansi,3.67,0,None,Campus Hiring
C03752,B090,"Drs. Zizi Lazuardi, S.Pd",Female,2000-03-07,26,Makassar,S1,Institut Teknologi Bandung,Teknik Sipil,3.6,0,Google Data Analytics,Job Fair Kampus
C03753,B090,Novi Sihombing,Male,2003-08-25,23,Pontianak,S1,Institut Teknologi Bandung,Teknik Mesin,3.81,0,TOEFL,Reguler
C03754,B090,Gabriella Adriansyah,Male,2004-01-27,22,Yogyakarta,S1,Universitas Sebelas Maret,Teknik Mesin,3.15,0,Google Data Analytics,Reguler
C03755,B090,"Siti Purnawati, S.Sos",Female,2005-08-17,21,Pontianak,S1,Universitas Airlangga,Ilmu Komunikasi,3.37,0,AK3,Reguler
C03756,B092,Virman Samosir,Female,1997-11-28,29,Surabaya,S1,Universitas Sebelas Maret,Teknik Informatika,3.15,1,None,Job Fair Kampus
C03757,B092,"Kamidin Firgantoro, M.M.",Female,2005-02-18,21,Bandung,S2,Institut Teknologi Sepuluh Nopember,Administrasi Bisnis,3.39,1,TOEFL,Reguler
C03758,B092,Dr. Amelia Tamba,Male,2004-01-27,22,Bandung,S1,Universitas Brawijaya,Sistem Informasi,3.07,0,None,Reguler
C03759,B091,Latif Haryanti,Male,2004-09-06,22,Surabaya,S1,Telkom University,Akuntansi,3.95,0,TOEFL,Campus Hiring
C03760,B090,Ifa Thamrin,Female,1996-07-06,30,Jakarta,S1,Universitas Padjadjaran,Teknik Industri,3.0,2,None,BUMN Bersama
C03761,B090,Adhiarja Tampubolon,Male,2004-08-27,22,Medan,S1,Institut Teknologi Sepuluh Nopember,Psikologi,3.27,0,Google Data Analytics,Reguler
C03762,B091,"Fitria Wacana, S.I.Kom",Male,2000-06-02,26,Pontianak,S1,Universitas Padjadjaran,Teknik Elektro,3.45,0,TOEFL,BUMN Bersama
C03763,B090,Baktianto Astuti,Female,2005-03-27,21,Pontianak,S2,Universitas Diponegoro,Teknik Informatika,3.23,0,TOEFL,Job Fair Kampus
C03764,B091,Faizah Hutasoit,Female,2001-08-05,25,Jakarta,S1,Universitas Diponegoro,Teknik Industri,3.39,1,AK3,Reguler
C03765,B090,Dr. Uda Mangunsong,Male,2002-08-27,24,Yogyakarta,S1,Universitas Padjadjaran,Teknik Mesin,3.19,0,Google Data Analytics,Reguler
C03766,B092,Dewi Laksita,Female,2003-06-16,23,Surabaya,S1,Universitas Airlangga,Teknik Elektro,2.96,1,Google Data Analytics,Job Fair Kampus
