ID_PENDAFTARAN,NAMA REKRUTMEN,JENJANG,USIA,PRODI,JURUSAN ASAL PERGURUAN TINGGI / SEKOLAH,NEM/IPK,GELAR,JENIS KELAMIN,NAMA,AGAMA,STATUS,NO KTP,NO PONSEL,EMAIL,TAHUN LAHIR,BULAN LAHIR,TANGGAL LAHIR,TEMPAT LAHIR,KOTA KTP,ALAMAT KTP,KODE POS,TAHUN LULUS SMA,TAHUN MASUK SMA,TAHUN LULUS SMP,TAHUN MASUK SMP,TAHUN LULUS SD,TAHUN MASUK SD,ASAL SD/KOTA,ASAL SMP/KOTA,ASAL SMA/KOTA,UKURAN BAJU,UKURAN SEPATU,UKURAN CELANA,VERIFIKATOR,UMUR,STATUS NIKAH,IPK,JURUSAN,KTP,AKTA,IJAZAH,TRANSKRIP,ENGLISH SKILL
REG-2026-07161,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,22,MANAJEMEN PEMASARAN,Universitas Tadulako,3.9,S.E.,Laki-laki,Ajimin Napitupulu,Islam,Belum Kawin,7266555765188250,(0300) 546 2553,ajiminnapi394@gmail.com,2004,7,23,Cimahi,Cimahi,Gang Pacuan Kuda No. 44,24802,2022,2019,2019,2016,2016,2010,Tual,Tebingtinggi,Jambi,S,38,39,Maya Kusuma,1,1,1,1,1,1,1,1,1
REG-2026-07162,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,24,SAFETY ENGINEERING,Universitas Sebelas Maret,3.76,S.T.,Laki-laki,Eman Nainggolan,Kristen,Belum Kawin,8520287872189816,+62 (542) 360 2234,emannaingg193@pln.co.id,2002,3,15,Metro,Metro,Gang Cikutra Timur No. 788,89551,2020,2017,2017,2014,2014,2008,Bontang,Dumai,Gorontalo,L,40,42,Maya Kusuma,1,1,1,1,1,1,1,1,1
REG-2026-07163,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,27,MANAJEMEN ASET,Universitas Negeri Jakarta,3.47,M.M.,Perempuan,Bella Novitasari,Islam,Belum Kawin,9428903430893497,+62 (059) 915 0836,bellanovit531@gmail.com,1999,2,12,Sungai Penuh,Sungai Penuh,Jl. Laswi No. 27,80752,2017,2014,2014,2011,2011,2005,Tanjungpinang,Denpasar,Kota Administrasi Jakarta Timur,XXXL,39,30,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07164,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,28,MANAJEMEN RISIKO,Universitas Gadjah Mada,3.95,M.M.,Laki-laki,Prayogo Tarihoran,Islam,Kawin,5196094884816226,+62-0435-403-5033,prayogotar747@yahoo.com,1998,8,2,Sukabumi,Sukabumi,Gg. Cihampelas No. 7,95280,2016,2013,2013,2010,2010,2004,Dumai,Cimahi,Pontianak,M,45,34,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07165,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,24,TEKNIK MATERIAL,Universitas Gadjah Mada,3.24,S.T.,Perempuan,Elvina Hariyah,Islam,Belum Kawin,6218407629239529,(0176) 706 2455,elvinahari316@gmail.com,2002,12,24,Palangkaraya,Palangkaraya,Gg. Jend. Sudirman No. 07,11905,2020,2017,2017,2014,2014,2008,Tarakan,Tarakan,Sungai Penuh,XXL,44,37,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07166,REKRUTMEN PLN GROUP PUTRA-PUTRI ASLI MALUKU DAN NUSA TENGGARA,S1,22,TEKNIK MATERIAL,Universitas Gadjah Mada,3.73,S.T.,Perempuan,Faizah Usamah,Islam,Belum Kawin,1135822401531421,+62 (61) 719 5198,faizahusam142@outlook.com,2004,10,16,Maumere,Maumere,Gang Jend. A. Yani No. 03,31902,2022,2019,2019,2016,2016,2010,Dumai,Pontianak,Serang,M,44,31,Andi Wijaya,1,1,1,1,1,1,1,1,1
REG-2026-07167,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,28,MANAJEMEN PROYEK,Universitas Diponegoro,3.78,M.M.,Perempuan,Kartika Purwanti,Islam,Kawin,5077544708511872,(045) 331-9717,kartikapur388@yahoo.com,1998,5,17,Pekanbaru,Pekanbaru,Jalan Jayawijaya No. 47,03738,2016,2013,2013,2010,2010,2004,Serang,Bima,Tanjungbalai,L,36,37,Rudi Haryanto,1,1,1,1,1,1,1,1,1
REG-2026-07168,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,24,MANAJEMEN,Universitas Riau,3.43,S.E.,Laki-laki,Ikhsan Hakim,Islam,Belum Kawin,1090812585758469,+62 (08) 412 8439,ikhsanhaki254@yahoo.com,2002,12,1,Surabaya,Surabaya,Jalan Kutisari Selatan No. 1,66462,2020,2017,2017,2014,2014,2008,Metro,Sibolga,Sawahlunto,XL,43,40,Eko Prasetyo,1,1,1,1,1,1,1,1,1
REG-2026-07169,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,25,KESELAMATAN DAN KESEHATAN KERJA,Universitas Negeri Jakarta,3.24,S.E.,Laki-laki,Dimas Waskita,Islam,Belum Kawin,7087150103071157,+62 (48) 968 7954,dimaswaski498@outlook.com,2001,2,18,Pangkalpinang,Pangkalpinang,Gg. Jayawijaya No. 2,49047,2019,2016,2016,2013,2013,2007,Sawahlunto,Kotamobagu,Banda Aceh,XXL,39,33,Budi Santoso,1,1,1,1,1,1,1,1,1
REG-2026-07170,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,24,DATA SCIENCE,Universitas Jember,3.65,M.M.,Laki-laki,Bahuwirya Gunawan,Islam,Belum Kawin,8314973580245638,(0032) 691-7704,bahuwiryag647@yahoo.com,2002,2,8,Bukittinggi,Bukittinggi,Gang Pasteur No. 190,40317,2020,2017,2017,2014,2014,2008,Kota Administrasi Jakarta Utara,Bengkulu,Bitung,XXXL,38,27,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07171,REKRUTMEN PLN GROUP TINGKAT S2 DIASPORA EXPERIENCED,S2,24,TEKNIK BIOENERGI,Institut Teknologi Nasional,3.86,M.M.,Laki-laki,Bakidin Utama,Islam,Belum Kawin,6019567445198578,+62-16-506-1383,bakidinuta551@gmail.com,2002,10,11,Sorong,Sorong,Gg. Kutisari Selatan No. 8,93332,2020,2017,2017,2014,2014,2008,Parepare,Tangerang Selatan,Depok,S,45,34,Rudi Haryanto,1,1,1,1,1,1,1,1,1
REG-2026-07172,REKRUTMEN PLN GROUP TINGKAT S1 DIASPORA FRESH GRADUATE,S1,24,PSIKOLOGI,Universitas Indonesia,3.76,S.E.,Perempuan,Vanesa Pratiwi,Islam,Belum Kawin,8727296703183948,(099) 360 8023,vanesaprat460@pln.co.id,2002,11,21,Padang Sidempuan,Padang Sidempuan,Jalan Astana Anyar No. 386,94458,2020,2017,2017,2014,2014,2008,Bekasi,Magelang,Tegal,XL,39,36,Budi Santoso,1,1,1,1,1,1,1,1,1
REG-2026-07173,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,26,TEKNIK BIOENERGI,Telkom University,3.79,M.M.,Laki-laki,Ikhsan Wibisono,Islam,Kawin,1758778006888326,(0141) 540 2002,ikhsanwibi475@outlook.com,2000,9,23,Pontianak,Pontianak,Gg. Ahmad Dahlan No. 0,04827,2018,2015,2015,2012,2012,2006,Prabumulih,Batu,Prabumulih,L,41,28,Rudi Haryanto,1,1,1,1,1,1,1,1,1
REG-2026-07174,REKRUTMEN PLN GROUP TINGKAT S2 DIASPORA EXPERIENCED,S2,27,MANAJEMEN INVESTASI BANK,Universitas Gadjah Mada,3.45,M.M.,Perempuan,Padma Hastuti,Islam,Belum Kawin,7477956800403673,(0561) 588 3247,padmahastu771@pln.co.id,1999,7,24,Sabang,Sabang,Jl. Stasiun Wonokromo No. 098,09088,2017,2014,2014,2011,2011,2005,Semarang,Sawahlunto,Metro,M,38,38,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07175,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,22,PSIKOLOGI,Universitas Gadjah Mada,3.07,S.E.,Perempuan,Ida Suryatmi,Hindu,Belum Kawin,8444007480779179,+62 (526) 769 4895,idasuryatm62@outlook.com,2004,6,12,Serang,Serang,Jl. Soekarno Hatta No. 36,32121,2022,2019,2019,2016,2016,2010,Dumai,Cirebon,Pariaman,M,37,41,Dewi Lestari,1,1,1,1,1,1,1,1,1
REG-2026-07176,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,TEKNIK KIMIA,Universitas Airlangga,3.33,S.T.,Laki-laki,Bala Mansur,Islam,Belum Kawin,6880785429180781,(0455) 484-8206,balamansur756@gmail.com,2005,10,15,Pangkalpinang,Pangkalpinang,Jl. Waringin No. 93,39743,2023,2020,2020,2017,2017,2011,Depok,Singkawang,Bitung,S,38,32,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07177,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,25,TEKNIK SIPIL,Telkom University,3.76,A.Md.T.,Perempuan,Kartika Wulandari,Islam,Belum Kawin,3740385905580258,+62 (086) 331 4559,kartikawul587@outlook.com,2001,9,21,Tomohon,Tomohon,Gg. Ronggowarsito No. 24,23619,2019,2016,2016,2013,2013,2007,Serang,Sibolga,Bandar Lampung,XXL,36,38,Budi Santoso,1,1,1,1,1,1,1,1,1
REG-2026-07178,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,TEKNIK MESIN,Universitas Brawijaya,3.33,S.T.,Laki-laki,Tasdik Ardianto,Katolik,Belum Kawin,6831517384593344,+62 (561) 352-1744,tasdikardi13@pln.co.id,2005,2,11,Meulaboh,Meulaboh,Gang Indragiri No. 00,56761,2023,2020,2020,2017,2017,2011,Blitar,Pangkalpinang,Solok,M,37,32,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07179,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,TEKNIK GEOLOGI,Universitas Padjadjaran,3.4,S.T.,Laki-laki,Adikara Habibi,Islam,Belum Kawin,2416778603145337,+62 (0961) 602-5802,adikarahab530@pln.co.id,2005,12,12,Subulussalam,Subulussalam,Jalan Soekarno Hatta No. 4,58728,2023,2020,2020,2017,2017,2011,Banjar,Bau-Bau,Binjai,XL,45,42,Lina Marlina,1,1,1,1,1,1,1,1,1
REG-2026-07180,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,25,MANAJEMEN BISNIS,Universitas Hasanuddin,3.19,M.M.,Perempuan,Nadia Mardhiyah,Islam,Belum Kawin,4628821392495872,(0020) 211 2721,nadiamardh115@yahoo.com,2001,5,9,Manado,Manado,Gang Jakarta No. 8,12084,2019,2016,2016,2013,2013,2007,Pasuruan,Manado,Cimahi,XXL,36,36,Eko Prasetyo,1,1,1,1,1,1,1,1,1
REG-2026-07181,REKRUTMEN PLN GROUP TINGKAT S2 DIASPORA FRESH GRADUATE,S2,26,MANAJEMEN ASET,Universitas Bengkulu,3.06,M.M.,Perempuan,Ade Puspasari,Islam,Belum Kawin,3394876689665049,+62-31-959-3817,adepuspasa668@gmail.com,2000,12,2,Kupang,Kupang,Gang Waringin No. 241,68071,2018,2015,2015,2012,2012,2006,Pagaralam,Palangkaraya,Kediri,XXL,42,42,Andi Wijaya,1,1,1,1,1,1,1,1,1
REG-2026-07182,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,SUPPLY CHAIN MANAGEMENT,Universitas Bengkulu,3.03,S.E.,Laki-laki,Taufik Waskita,Islam,Belum Kawin,8328200743378158,+62 (64) 615 0957,taufikwask214@gmail.com,2005,10,4,Semarang,Semarang,Gg. Abdul Muis No. 3,76337,2023,2020,2020,2017,2017,2011,Batam,Surakarta,Tasikmalaya,XXXL,37,38,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07183,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,22,TEKNIK GEODESI,Universitas Hasanuddin,3.28,S.T.,Perempuan,Diana Permata,Islam,Belum Kawin,1246884135103252,082 178 4833,dianaperma996@gmail.com,2004,5,12,Balikpapan,Balikpapan,Jalan Ciumbuleuit No. 49,60205,2022,2019,2019,2016,2016,2010,Mojokerto,Palu,Denpasar,XXL,38,29,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07184,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,23,ELEKTRONIKA DAN INSTRUMENTASI,Universitas Sriwijaya,3.06,S.E.,Laki-laki,Waluyo Hutapea,Islam,Belum Kawin,5325631789337696,+62-17-718-8003,waluyohuta35@pln.co.id,2003,9,21,Bontang,Bontang,Gg. Pasir Koja No. 745,05711,2021,2018,2018,2015,2015,2009,Kotamobagu,Tangerang Selatan,Jambi,M,38,39,Rudi Haryanto,1,1,1,1,1,1,1,1,1
REG-2026-07185,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,25,TEKNIK INFORMATIKA,Universitas Jenderal Soedirman,3.47,A.Md.T.,Laki-laki,Luhung Sitorus,Islam,Belum Kawin,1029808515122592,+62 (23) 571-8607,luhungsito574@pln.co.id,2001,5,20,Singkawang,Singkawang,Jl. Jamika No. 608,21102,2019,2016,2016,2013,2013,2007,Salatiga,Bau-Bau,Palembang,S,43,41,Budi Santoso,1,1,1,1,1,1,1,1,1
REG-2026-07186,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,23,TEKNIK MESIN,Institut Teknologi Bandung,3.91,A.Md.T.,Laki-laki,Jatmiko Kusumo,Islam,Belum Kawin,5609986701569141,(090) 997 1074,jatmikokus236@yahoo.com,2003,8,21,Purwokerto,Purwokerto,Gang Tebet Barat Dalam No. 7,43156,2021,2018,2018,2015,2015,2009,Lubuklinggau,Semarang,Binjai,XL,37,33,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07187,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,23,TEKNIK INFORMATIKA,Institut Teknologi Bandung,3.92,S.T.,Laki-laki,Among Nugroho,Islam,Belum Kawin,2245590286907979,+62 (86) 728 3773,amongnugro583@yahoo.com,2003,6,25,Madiun,Madiun,Jl. PHH. Mustofa No. 0,15267,2021,2018,2018,2015,2015,2009,Kota Administrasi Jakarta Barat,Cimahi,Lubuklinggau,XXL,37,41,Lina Marlina,1,1,1,1,1,1,1,1,1
REG-2026-07188,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,22,AKUNTANSI,Universitas Diponegoro,3.47,A.Md.,Perempuan,Chelsea Farida,Islam,Belum Kawin,2613188199756750,+62 (006) 604 7739,chelseafar792@outlook.com,2004,10,28,Sorong,Sorong,Gg. Ahmad Dahlan No. 8,83272,2022,2019,2019,2016,2016,2010,Kota Administrasi Jakarta Pusat,Banjarmasin,Kotamobagu,XL,42,35,Maya Kusuma,1,1,1,1,1,1,1,1,1
REG-2026-07189,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,26,MANAJEMEN PEMASARAN,Universitas Negeri Yogyakarta,3.34,M.M.,Perempuan,Kani Permata,Islam,Belum Kawin,8665094401154347,+62 (83) 246 9087,kanipermat738@pln.co.id,2000,1,16,Banjarmasin,Banjarmasin,Gg. Ciumbuleuit No. 144,83032,2018,2015,2015,2012,2012,2006,Magelang,Jayapura,Banjar,M,44,27,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07190,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,23,AKUNTANSI,Universitas Hasanuddin,3.58,S.E.,Laki-laki,Aris Dongoran,Islam,Belum Kawin,3403194686111980,082 852 0088,arisdongor859@pln.co.id,2003,12,20,Tangerang Selatan,Tangerang Selatan,Gang Peta No. 6,66429,2021,2018,2018,2015,2015,2009,Payakumbuh,Cirebon,Bontang,XXXL,38,37,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07191,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,25,TEKNIK INDUSTRI,Universitas Negeri Yogyakarta,3.81,S.T.,Perempuan,Humaira Farida,Islam,Belum Kawin,3795617155873569,+62-780-978-7604,humairafar53@yahoo.com,2001,4,26,Tanjungbalai,Tanjungbalai,Jalan Kiaracondong No. 861,25688,2019,2016,2016,2013,2013,2007,Pematangsiantar,Manado,Kotamobagu,L,37,35,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07192,REKRUTMEN PLN GROUP TINGKAT S1 DIASPORA FRESH GRADUATE,S1,22,TEKNIK KIMIA,BINUS University,3.48,S.T.,Laki-laki,Balapati Wibisono,Islam,Belum Kawin,1969054430266484,+62-043-006-9693,balapatiwi173@pln.co.id,2004,4,17,Bandar Lampung,Bandar Lampung,Jl. Cihampelas No. 53,73128,2022,2019,2019,2016,2016,2010,Mojokerto,Madiun,Surakarta,M,40,33,Maya Kusuma,1,1,1,1,1,1,1,1,1
REG-2026-07193,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,28,DIGITAL MARKETING DAN ANALYTICS,Universitas Gadjah Mada,3.16,M.M.,Laki-laki,Hasta Wibowo,Islam,Belum Kawin,2442884037597145,+62-80-560-9329,hastawibow390@gmail.com,1998,12,21,Probolinggo,Probolinggo,Gg. KH Amin Jasuta No. 6,25583,2016,2013,2013,2010,2010,2004,Cirebon,Batam,Tegal,XXL,44,28,Eko Prasetyo,1,1,1,1,1,1,1,1,1
REG-2026-07194,REKRUTMEN PLN GROUP TINGKAT S2 DIASPORA EXPERIENCED,S2,28,ENERGI BARU TERBARUKAN,Universitas Trisakti,3.49,M.M.,Perempuan,Betania Nasyidah,Kristen,Belum Kawin,4664438750850334,(002) 091-6543,betanianas24@outlook.com,1998,3,19,Semarang,Semarang,Jl. Sukabumi No. 5,19708,2016,2013,2013,2010,2010,2004,Ternate,Pasuruan,Bau-Bau,XL,44,31,Lina Marlina,1,1,1,1,1,1,1,1,1
REG-2026-07195,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,HUKUM,Universitas Tadulako,3.26,S.H.,Perempuan,Nadia Haryanti,Kristen,Belum Kawin,4802357309936695,+62 (380) 702 8528,nadiaharya804@pln.co.id,2005,7,3,Jambi,Jambi,Jalan KH Amin Jasuta No. 106,91307,2023,2020,2020,2017,2017,2011,Palopo,Subulussalam,Kota Administrasi Jakarta Utara,L,45,32,Andi Wijaya,1,1,1,1,1,1,1,1,1
REG-2026-07196,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,28,DATA SCIENCE,Universitas Negeri Jakarta,3.14,M.M.,Perempuan,Salwa Wastuti,Islam,Belum Kawin,6991637875100029,0809822360,salwawastu321@outlook.com,1998,9,23,Lubuklinggau,Lubuklinggau,Gang S. Parman No. 85,65177,2016,2013,2013,2010,2010,2004,Langsa,Pasuruan,Semarang,XL,37,30,Dewi Lestari,1,1,1,1,1,1,1,1,1
REG-2026-07197,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,25,Tata Boga,Universitas Gadjah Mada,3.54,M.M.,Perempuan,Anastasia Mulyani,Islam,Belum Kawin,0157932750169370,(027) 499-0845,anastasiam880@yahoo.com,2001,9,27,Pekanbaru,Pekanbaru,Gg. Dipatiukur No. 356,25402,2019,2016,2016,2013,2013,2007,Banda Aceh,Kota Administrasi Jakarta Selatan,Tomohon,XXL,42,40,Lina Marlina,1,1,1,0,1,1,1,1,1
REG-2026-07198,REKRUTMEN PUTRA-PUTRI ASLI PAPUA,S1,25,DATA SCIENCE,Universitas Negeri Yogyakarta,3.76,S.T.,Perempuan,Paramita Hariyah,Hindu,Belum Kawin,3273318257111694,+62 (016) 047-5328,paramitaha262@outlook.com,2001,4,15,Manokwari,Manokwari,Gang Yos Sudarso No. 397,98189,2019,2016,2016,2013,2013,2007,Sawahlunto,Kediri,Mojokerto,S,37,36,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07199,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,26,AKUNTANSI,Universitas Mataram,3.66,M.M.,Perempuan,Yulia Hasanah,Islam,Kawin,4724305243787713,+62 (020) 066 6802,yuliahasan648@gmail.com,2000,7,12,Sungai Penuh,Sungai Penuh,Gang Kendalsari No. 33,29688,2018,2015,2015,2012,2012,2006,Bandung,Bekasi,Dumai,M,36,36,Ratna Sari,1,1,1,1,1,1,1,1,1
REG-2026-07200,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,21,TEKNIK INDUSTRI,Universitas Muhammadiyah Yogyakarta,3.96,A.Md.T.,Laki-laki,Damar Setiawan,Islam,Belum Kawin,1018021197511412,+62-065-388-2684,damarsetia562@gmail.com,2005,1,20,Surakarta,Surakarta,Gang Kebonjati No. 842,20533,2023,2020,2020,2017,2017,2011,Singkawang,Bukittinggi,Dumai,XXXL,45,28,Budi Santoso,1,1,1,1,1,1,1,1,1
REG-2026-07201,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,22,KEUANGAN,Universitas Gadjah Mada,3.23,A.Md.,Perempuan,Almira Rahimah,Islam,Belum Kawin,9841978420201397,+62-534-861-5228,almirarahi924@pln.co.id,2004,9,13,Bandung,Bandung,Gg. Dr. Djunjunan No. 8,69864,2022,2019,2019,2016,2016,2010,Tomohon,Tegal,Pagaralam,S,36,28,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07202,REKRUTMEN PLN GROUP TINGKAT S1 DIASPORA FRESH GRADUATE,S1,23,ELEKTRONIKA DAN INSTRUMENTASI,Universitas Diponegoro,3.98,S.E.,Laki-laki,Kasiran Sihotang,Buddha,Belum Kawin,7842440792714034,+62 (74) 939-4463,kasiransih619@outlook.com,2003,7,10,Salatiga,Salatiga,Gang Tubagus Ismail No. 240,45663,2021,2018,2018,2015,2015,2009,Kota Administrasi Jakarta Utara,Malang,Tebingtinggi,XL,42,39,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07203,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,24,Ilmu Keperawatan,Universitas Gadjah Mada,3.2,M.M.,Laki-laki,Malik Gunarto,Islam,Belum Kawin,6003377833893504,+62-817-773-7010,malikgunar135@outlook.com,2002,8,26,Sorong,Sorong,Gg. Merdeka No. 800,32030,2020,2017,2017,2014,2014,2008,Gorontalo,Semarang,Bontang,L,36,41,Siti Aminah,1,1,1,0,1,1,1,1,1
REG-2026-07204,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,21,TEKNIK PERTAMBANGAN,Universitas Brawijaya,3.27,S.T.,Perempuan,Tami Laksmiwati,Islam,Belum Kawin,1269028884659754,+62 (77) 388-7196,tamilaksmi321@gmail.com,2005,6,2,Tual,Tual,Gang Cempaka No. 49,05208,2023,2020,2020,2017,2017,2011,Mojokerto,Bontang,Yogyakarta,L,41,41,Andi Wijaya,1,1,1,1,1,1,1,1,1
REG-2026-07205,REKRUTMEN PLN GROUP PUTRA-PUTRI ASLI MALUKU DAN NUSA TENGGARA,S1,24,TEKNIK SIPIL,Universitas Sebelas Maret,3.86,S.T.,Laki-laki,Yoga Maulana,Islam,Belum Kawin,0843751713020468,0843203059,yogamaulan481@outlook.com,2002,1,11,Mataram,Mataram,Gg. Peta No. 464,34561,2020,2017,2017,2014,2014,2008,Sukabumi,Tangerang Selatan,Tidore Kepulauan,XXL,44,28,Eko Prasetyo,1,1,1,1,1,1,1,1,1
REG-2026-07206,Rekrutmen PLN Group Tingkat S2 Pro Hire,S2,26,MANAJEMEN KEUANGAN,Universitas Hasanuddin,3.66,M.M.,Laki-laki,Mujur Marpaung,Kristen,Belum Kawin,7401181895089281,+62 (030) 636-8850,mujurmarpa560@gmail.com,2000,1,10,Kota Administrasi Jakarta Timur,Kota Administrasi Jakarta Timur,Gg. Ir. H. Djuanda No. 313,84275,2018,2015,2015,2012,2012,2006,Cirebon,Kota Administrasi Jakarta Utara,Magelang,XL,42,36,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07207,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,D3,21,TEKNIK SIPIL,Institut Teknologi Sepuluh Nopember,3.62,A.Md.T.,Laki-laki,Tasnim Simbolon,Islam,Belum Kawin,7705553746745577,084 400 3048,tasnimsimb164@outlook.com,2005,2,2,Sabang,Sabang,Jl. Moch. Toha No. 276,05468,2023,2020,2020,2017,2017,2011,Tidore Kepulauan,Tomohon,Pematangsiantar,S,39,41,Lina Marlina,1,1,1,1,1,1,1,1,1
REG-2026-07208,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,28,HUKUM,Universitas Sebelas Maret,3.88,M.M.,Perempuan,Siska Padmasari,Islam,Belum Kawin,8231017197553693,+62 (59) 579-9058,siskapadma266@outlook.com,1998,10,24,Palangkaraya,Palangkaraya,Gang Tebet Barat Dalam No. 997,35423,2016,2013,2013,2010,2010,2004,Kediri,Bima,Probolinggo,XXL,36,31,Fajar Kurniawan,1,1,1,1,1,1,1,1,1
REG-2026-07209,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,25,Tata Boga,Universitas Negeri Yogyakarta,3.34,M.M.,Laki-laki,Yosef Saragih,Islam,Belum Kawin,7294250519415965,084 391 1256,yosefsarag180@gmail.com,2001,10,9,Yogyakarta,Yogyakarta,Gg. Waringin No. 3,06205,2019,2016,2016,2013,2013,2007,Bogor,Kota Administrasi Jakarta Timur,Pariaman,XXL,44,39,Lina Marlina,1,1,1,0,1,1,1,1,1
REG-2026-07210,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,23,TEKNIK INDUSTRI,Universitas Sumatera Utara,3.03,S.T.,Laki-laki,Omar Sihotang,Islam,Belum Kawin,6766120058344506,+62 (0349) 791-8227,omarsihota764@pln.co.id,2003,9,10,Bogor,Bogor,Jl. Jamika No. 3,93424,2021,2018,2018,2015,2015,2009,Palembang,Tasikmalaya,Tanjungbalai,S,41,33,Siti Aminah,1,1,1,1,1,1,1,1,1
REG-2026-07211,REKRUTMEN PLN GROUP TINGKAT S1/D4 DAN D3,S1,22,AKUNTANSI,Universitas Padjadjaran,3.62,S.E.,Perempuan,Titin Sudiati,Islam,Belum Kawin,1221906400962307,+62 (366) 225 6580,titinsudia549@pln.co.id,2004,5,4,Jayapura,Jayapura,Jalan Suryakencana No. 1,19906,2022,2019,2019,2016,2016,2010,Cilegon,Tual,Kota Administrasi Jakarta Timur,L,42,38,Andi Wijaya,1,1,1,1,1,1,1,1,1
REG-2026-07212,Rekrutmen PLN Group Tingkat S2 Fresh Graduate,S2,25,TEKNIK KIMIA,Universitas Trisakti,3.46,M.M.,Laki-laki,Estiono Hidayat,Islam,Belum Kawin,2797200180502526,+62-62-483-3381,estionohid256@gmail.com,2001,10,26,Mojokerto,Mojokerto,Gang Merdeka No. 697,19773,2019,2016,2016,2013,2013,2007,Samarinda,Gorontalo,Samarinda,L,44,30,Maya Kusuma,1,1,1,1,1,1,1,1,1
REG-2026-07213,REKRUTMEN PLN GROUP TINGKAT S2 DIASPORA FRESH GRADUATE,S2,25,TEKNIK ELEKTRO,Universitas Negeri Yogyakarta,3.17,M.M.,Laki-laki,Adhiarja Siregar,Islam,Belum Kawin,8293362669440439,+62 (69) 907 5292,adhiarjasi837@yahoo.com,2001,3,16,Denpasar,Denpasar,Gg. Cempaka No. 78,34171,2019,2016,2016,2013,2013,2007,Purwokerto,Medan,Serang,L,41,28,Rudi Haryanto,1,1,1,1,1,1,1,1,1
