kandidat_id,hubungan_keluarga,alamat,no_telp,pekerjaan
319656,Ibu,Jl. Cendana No. 62,084562855295,Pensiunan
319658,Suami,Jl. Cempaka No. 29,088128632072,Karyawan Swasta
319659,Adik,Jl. Gatot Subroto No. 159,080808776703,Buruh
319659,Ibu,Jl. Gatot Subroto No. 80,088871204256,Ibu Rumah Tangga
319660,Kakak,Jl. Anggrek No. 69,083552703495,PNS
319660,Istri,Jl. Flamboyan No. 128,081526453994,PNS
319662,Ibu,Jl. Flamboyan No. 160,082318397614,PNS
319662,Ayah,Jl. Cempaka No. 37,089190580069,Buruh
319663,Wali,Jl. Pahlawan No. 104,084679899612,Pensiunan
319664,Wali,Jl. Anggrek No. 192,081414638938,Wiraswasta
319665,Kakak,Jl. Cempaka No. 174,084202165215,Guru
319665,Adik,Jl. Veteran No. 81,080128006211,Wiraswasta
319666,Istri,Jl. Ahmad Yani No. 11,080912490869,Ibu Rumah Tangga
319667,Adik,Jl. Pahlawan No. 79,081908821610,Buruh
319667,Kakak,Jl. Flamboyan No. 64,081536010475,PNS
319668,Wali,Jl. Diponegoro No. 124,082793424315,Karyawan Swasta
319668,Adik,Jl. Sudirman No. 130,080239829637,Petani
319670,Adik,Jl. Mawar No. 7,086921485501,Wiraswasta
319670,Ibu,Jl. Kenanga No. 80,083230254127,Ibu Rumah Tangga
319671,Ibu,Jl. Cendana No. 123,084466202559,Ibu Rumah Tangga
319672,Adik,Jl. Kartini No. 143,089596129084,Guru
319672,Ayah,Jl. Kartini No. 141,088515862493,Wiraswasta
319673,Ibu,Jl. Ahmad Yani No. 125,085655564504,Karyawan Swasta
319674,Wali,Jl. Merdeka No. 59,083492728556,Wiraswasta
319675,Ibu,Jl. Cendana No. 196,089648256763,Buruh
319676,Adik,Jl. Pahlawan No. 186,087701598968,Guru
319677,Istri,Jl. Ahmad Yani No. 16,082211573745,Wiraswasta
319677,Ibu,Jl. Mawar No. 107,083957556370,PNS
319679,Kakak,Jl. Cempaka No. 128,088549875410,Ibu Rumah Tangga
319679,Adik,Jl. Merdeka No. 58,084720883708,Karyawan Swasta
319680,Istri,Jl. Flamboyan No. 161,085163490109,Ibu Rumah Tangga
319681,Ibu,Jl. Diponegoro No. 40,087837499119,PNS
319682,Ayah,Jl. Mawar No. 142,082447583794,Pensiunan
319682,Ibu,Jl. Cempaka No. 40,082938659770,Buruh
319683,Kakak,Jl. Kartini No. 22,081577160215,Guru
319685,Ayah,Jl. Gatot Subroto No. 68,084125647343,Guru
319686,Ibu,Jl. Cempaka No. 93,088394157005,Petani
319687,Ayah,Jl. Melati No. 131,088941570159,Ibu Rumah Tangga
319688,Kakak,Jl. Pahlawan No. 88,084937404434,PNS
319690,Wali,Jl. Diponegoro No. 177,088073923253,Buruh
319691,Suami,Jl. Pahlawan No. 179,088627474302,Wiraswasta
319691,Istri,Jl. Mawar No. 103,081311818634,Guru
319692,Ibu,Jl. Mawar No. 68,086514146943,Petani
319693,Suami,Jl. Pahlawan No. 16,087109716823,Buruh
319697,Suami,Jl. Kartini No. 187,080428139416,Wiraswasta
319698,Wali,Jl. Diponegoro No. 155,085706354148,Wiraswasta
319698,Adik,Jl. Sudirman No. 2,086089630445,Buruh
319701,Ibu,Jl. Mawar No. 6,089075853882,Pensiunan
319701,Adik,Jl. Sudirman No. 115,084230952797,Petani
319702,Adik,Jl. Sudirman No. 138,086427847536,Buruh
319703,Istri,Jl. Mawar No. 18,083302335161,Wiraswasta
319704,Suami,Jl. Kenanga No. 193,084662683489,Petani
319704,Ibu,Jl. Veteran No. 95,089481704418,Petani
319706,Ibu,Jl. Merdeka No. 148,085205021285,Guru
319709,Suami,Jl. Kenanga No. 66,080193865951,Buruh
319710,Istri,Jl. Kartini No. 15,081951601944,Ibu Rumah Tangga
319713,Adik,Jl. Gatot Subroto No. 134,080912336685,Petani
319713,Kakak,Jl. Diponegoro No. 113,087537323043,Karyawan Swasta
319716,Adik,Jl. Veteran No. 144,080882100621,Wiraswasta
319717,Ibu,Jl. Melati No. 162,080074226535,Petani
319717,Adik,Jl. Sudirman No. 38,087986857530,Buruh
319719,Ibu,Jl. Kenanga No. 115,081159619158,Buruh
319720,Suami,Jl. Pahlawan No. 15,088093934554,Ibu Rumah Tangga
319721,Kakak,Jl. Mawar No. 39,080452281059,Pensiunan
319721,Suami,Jl. Kenanga No. 93,087145308097,Karyawan Swasta
319723,Ayah,Jl. Diponegoro No. 11,086607131045,Guru
319723,Ibu,Jl. Flamboyan No. 163,080177570663,Wiraswasta
319724,Ibu,Jl. Sudirman No. 187,081869947257,Ibu Rumah Tangga
319724,Suami,Jl. Sudirman No. 102,081410535713,Pensiunan
319725,Ayah,Jl. Cempaka No. 99,086555789552,Petani
319725,Adik,Jl. Gatot Subroto No. 182,081561679950,Ibu Rumah Tangga
319726,Adik,Jl. Melati No. 135,083757313501,PNS
319726,Istri,Jl. Ahmad Yani No. 174,081909989731,Guru
319728,Ayah,Jl. Gatot Subroto No. 70,087472068470,PNS
319728,Wali,Jl. Anggrek No. 102,086733199085,Buruh
319730,Ayah,Jl. Merdeka No. 42,086799042446,Karyawan Swasta
319731,Ayah,Jl. Gatot Subroto No. 12,081113797502,PNS
319732,Adik,Jl. Diponegoro No. 131,083148410073,Karyawan Swasta
319733,Kakak,Jl. Merdeka No. 110,086765448979,Guru
319733,Ayah,Jl. Melati No. 171,084679851263,Pensiunan
319734,Wali,Jl. Flamboyan No. 29,083345042402,Guru
319736,Wali,Jl. Kartini No. 21,089444105440,Karyawan Swasta
319736,Suami,Jl. Sudirman No. 103,085310437084,PNS
319737,Kakak,Jl. Veteran No. 193,080430599817,Buruh
319738,Adik,Jl. Ahmad Yani No. 4,084476085937,Ibu Rumah Tangga
319738,Ayah,Jl. Cendana No. 144,083157751935,Wiraswasta
319739,Ibu,Jl. Anggrek No. 87,086632419414,Ibu Rumah Tangga
319741,Ibu,Jl. Pahlawan No. 189,080872287353,Petani
319742,Ayah,Jl. Anggrek No. 85,087344620390,Buruh
319742,Istri,Jl. Ahmad Yani No. 40,084688403796,Pensiunan
319743,Wali,Jl. Gatot Subroto No. 133,083980983608,Buruh
319743,Ayah,Jl. Cendana No. 56,081535506292,Petani
319745,Kakak,Jl. Pahlawan No. 33,080372204089,Pensiunan
319746,Wali,Jl. Merdeka No. 140,081879642971,Ibu Rumah Tangga
319748,Kakak,Jl. Ahmad Yani No. 140,085876740283,Wiraswasta
319749,Wali,Jl. Kenanga No. 148,084483982994,Guru
319752,Adik,Jl. Cendana No. 96,082836205629,Petani
319753,Wali,Jl. Diponegoro No. 40,080307620604,Petani
319753,Suami,Jl. Diponegoro No. 10,088787968095,Wiraswasta
319754,Ayah,Jl. Merdeka No. 123,089397456090,Ibu Rumah Tangga
319755,Istri,Jl. Mawar No. 41,089687243475,Karyawan Swasta
319755,Ayah,Jl. Melati No. 179,085718144567,Buruh
319756,Kakak,Jl. Kartini No. 111,085205717132,Guru
319756,Adik,Jl. Ahmad Yani No. 133,087231949112,PNS
319757,Wali,Jl. Gatot Subroto No. 45,080943959563,Guru
319758,Wali,Jl. Sudirman No. 33,084338726148,Buruh
319759,Ibu,Jl. Flamboyan No. 79,084710919227,Ibu Rumah Tangga
319759,Suami,Jl. Cempaka No. 53,085321924444,Ibu Rumah Tangga
319762,Ayah,Jl. Cempaka No. 170,085302169231,PNS
319763,Ayah,Jl. Gatot Subroto No. 35,084298826669,Wiraswasta
319763,Istri,Jl. Cempaka No. 196,089805359937,Ibu Rumah Tangga
319764,Ayah,Jl. Merdeka No. 137,084443139901,PNS
319765,Ibu,Jl. Diponegoro No. 150,082606044085,PNS
319765,Suami,Jl. Cendana No. 48,084142820119,Wiraswasta
319766,Ibu,Jl. Kenanga No. 143,087630521679,PNS
319766,Kakak,Jl. Gatot Subroto No. 11,087103651988,Pensiunan
319767,Ibu,Jl. Flamboyan No. 182,085704941541,Buruh
319767,Suami,Jl. Diponegoro No. 19,086244117303,Karyawan Swasta
319770,Suami,Jl. Anggrek No. 166,089790506582,Ibu Rumah Tangga
319771,Istri,Jl. Sudirman No. 9,084341710678,Buruh
319771,Adik,Jl. Mawar No. 85,086556827562,Buruh
319772,Ibu,Jl. Kartini No. 26,089642070140,Buruh
319772,Suami,Jl. Mawar No. 105,081485128392,Ibu Rumah Tangga
319773,Adik,Jl. Kenanga No. 11,082264892840,Guru
319773,Wali,Jl. Gatot Subroto No. 30,088450583639,Ibu Rumah Tangga
319774,Kakak,Jl. Mawar No. 158,086533052517,Wiraswasta
319775,Ayah,Jl. Cempaka No. 92,083025738831,Guru
319776,Wali,Jl. Flamboyan No. 189,089881466253,Pensiunan
319776,Suami,Jl. Anggrek No. 169,086946656099,Karyawan Swasta
319777,Wali,Jl. Melati No. 191,086798791639,Petani
319779,Adik,Jl. Kenanga No. 104,087244092359,Karyawan Swasta
319780,Ayah,Jl. Melati No. 75,082259926361,Wiraswasta
319780,Wali,Jl. Flamboyan No. 34,087453004842,Ibu Rumah Tangga
319781,Istri,Jl. Ahmad Yani No. 127,082321315029,Karyawan Swasta
319782,Wali,Jl. Cendana No. 177,089893740147,Guru
319783,Istri,Jl. Mawar No. 183,085954844237,Ibu Rumah Tangga
319783,Ibu,Jl. Gatot Subroto No. 95,083987493304,Wiraswasta
319784,Istri,Jl. Cempaka No. 13,083222415653,Karyawan Swasta
319784,Wali,Jl. Ahmad Yani No. 128,087293329911,Wiraswasta
319786,Ibu,Jl. Cendana No. 175,080985026410,Karyawan Swasta
319788,Kakak,Jl. Kenanga No. 69,081561879970,PNS
319789,Ayah,Jl. Mawar No. 123,088356828762,Petani
319790,Istri,Jl. Gatot Subroto No. 105,085125962168,Karyawan Swasta
319790,Ayah,Jl. Cempaka No. 53,087625391171,Wiraswasta
319792,Istri,Jl. Merdeka No. 39,089031563614,Wiraswasta
319794,Adik,Jl. Kartini No. 159,087268554121,Pensiunan
319795,Ibu,Jl. Anggrek No. 123,084626170143,Buruh
319797,Ibu,Jl. Gatot Subroto No. 60,084532834889,Buruh
319797,Kakak,Jl. Anggrek No. 58,083390228304,PNS
319798,Suami,Jl. Melati No. 128,086404037033,Buruh
319799,Adik,Jl. Gatot Subroto No. 153,088797168243,Pensiunan
319799,Suami,Jl. Gatot Subroto No. 187,081591900468,Wiraswasta
319800,Istri,Jl. Kenanga No. 171,081828608636,Guru
319801,Ibu,Jl. Mawar No. 189,084380555060,Ibu Rumah Tangga
319802,Adik,Jl. Kenanga No. 58,089332403928,Buruh
319804,Istri,Jl. Kenanga No. 92,083837378709,Pensiunan
319805,Suami,Jl. Ahmad Yani No. 52,088104863561,Wiraswasta
319806,Ibu,Jl. Pahlawan No. 137,084152246093,Karyawan Swasta
319807,Suami,Jl. Anggrek No. 108,087948784043,Wiraswasta
319807,Ayah,Jl. Sudirman No. 186,086309682323,Buruh
319809,Suami,Jl. Diponegoro No. 78,082407996182,Karyawan Swasta
319811,Wali,Jl. Kenanga No. 116,084596235328,PNS
319811,Ibu,Jl. Diponegoro No. 47,087046710369,Guru
319812,Wali,Jl. Cendana No. 142,080889234734,Ibu Rumah Tangga
319812,Suami,Jl. Cendana No. 137,087354622983,Petani
319814,Istri,Jl. Melati No. 126,083848218696,PNS
319816,Ayah,Jl. Cempaka No. 168,085423260199,Guru
319816,Istri,Jl. Ahmad Yani No. 85,087119985004,Wiraswasta
319818,Suami,Jl. Merdeka No. 40,087018438430,Petani
319818,Ayah,Jl. Flamboyan No. 112,080504510611,Pensiunan
319819,Wali,Jl. Flamboyan No. 155,084009206491,PNS
319820,Ibu,Jl. Anggrek No. 24,081626422588,Ibu Rumah Tangga
319820,Kakak,Jl. Anggrek No. 129,083866803660,Petani
319822,Adik,Jl. Anggrek No. 26,084512731386,Buruh
319822,Wali,Jl. Melati No. 57,089428136853,PNS
319823,Adik,Jl. Diponegoro No. 67,082761326053,PNS
319824,Wali,Jl. Veteran No. 152,082728095255,Pensiunan
319826,Istri,Jl. Kenanga No. 16,085300237730,PNS
319826,Wali,Jl. Melati No. 24,088041409662,Guru
319827,Ibu,Jl. Cempaka No. 9,082950023852,PNS
319827,Ayah,Jl. Melati No. 29,083420811058,Ibu Rumah Tangga
319829,Kakak,Jl. Pahlawan No. 21,089026451530,Wiraswasta
319829,Wali,Jl. Pahlawan No. 27,082993311155,PNS
319830,Ayah,Jl. Cendana No. 46,088872615645,Guru
319830,Adik,Jl. Flamboyan No. 116,084624967474,Guru
319831,Suami,Jl. Mawar No. 65,082197907281,PNS
319833,Kakak,Jl. Ahmad Yani No. 21,089827138711,Ibu Rumah Tangga
319836,Ibu,Jl. Pahlawan No. 185,084621320990,Wiraswasta
319836,Wali,Jl. Anggrek No. 186,081257645233,Petani
319839,Adik,Jl. Gatot Subroto No. 45,081321482302,Ibu Rumah Tangga
319840,Ibu,Jl. Merdeka No. 1,082860360453,Karyawan Swasta
319841,Adik,Jl. Ahmad Yani No. 7,084741305262,Karyawan Swasta
319841,Kakak,Jl. Diponegoro No. 41,089768062483,Pensiunan
319842,Ayah,Jl. Kenanga No. 43,089748495518,Guru
319843,Ibu,Jl. Flamboyan No. 28,080891719275,Guru
319843,Adik,Jl. Sudirman No. 46,082498902384,Guru
319844,Suami,Jl. Melati No. 171,081429875462,PNS
319844,Adik,Jl. Sudirman No. 147,086055470488,Buruh
319845,Ibu,Jl. Gatot Subroto No. 162,082399747209,Ibu Rumah Tangga
319845,Istri,Jl. Gatot Subroto No. 180,088195639340,Petani
319847,Ibu,Jl. Flamboyan No. 30,082843940498,Wiraswasta
319847,Istri,Jl. Mawar No. 197,084588044753,Pensiunan
319849,Adik,Jl. Sudirman No. 64,082506372574,Ibu Rumah Tangga
319850,Adik,Jl. Kenanga No. 28,087471236826,Guru
319850,Ibu,Jl. Anggrek No. 17,080572130747,Guru
319851,Kakak,Jl. Merdeka No. 176,084575031631,Guru
319852,Ayah,Jl. Veteran No. 138,087045688142,Guru
319852,Kakak,Jl. Cendana No. 77,083129875818,Petani
319854,Ayah,Jl. Sudirman No. 89,087919490838,Wiraswasta
319854,Ibu,Jl. Sudirman No. 185,083572122927,Pensiunan
319855,Wali,Jl. Merdeka No. 48,081001140826,Wiraswasta
319855,Adik,Jl. Sudirman No. 99,089232720316,Buruh
319857,Kakak,Jl. Sudirman No. 44,088127431943,Petani
319857,Wali,Jl. Veteran No. 170,086615246082,PNS
319858,Kakak,Jl. Melati No. 154,085808592193,Buruh
319858,Ayah,Jl. Gatot Subroto No. 152,089517884967,Pensiunan
319860,Istri,Jl. Mawar No. 43,087756658147,Petani
319861,Wali,Jl. Flamboyan No. 102,081552515218,Petani
319863,Ayah,Jl. Veteran No. 14,086797770312,Karyawan Swasta
319863,Ibu,Jl. Melati No. 2,083567166186,Ibu Rumah Tangga
319865,Istri,Jl. Veteran No. 161,083386698866,Ibu Rumah Tangga
319866,Kakak,Jl. Kartini No. 67,087017433443,Petani
319867,Adik,Jl. Merdeka No. 108,087306374472,Ibu Rumah Tangga
319868,Adik,Jl. Ahmad Yani No. 148,085610847533,Ibu Rumah Tangga
319868,Kakak,Jl. Cempaka No. 95,081958680891,Guru
319869,Ayah,Jl. Ahmad Yani No. 14,080013087310,Wiraswasta
319869,Adik,Jl. Diponegoro No. 194,082671701446,PNS
319870,Kakak,Jl. Cendana No. 75,088953021526,Karyawan Swasta
319870,Wali,Jl. Kenanga No. 142,083743690161,Wiraswasta
319873,Ayah,Jl. Mawar No. 152,084474003294,Karyawan Swasta
319873,Istri,Jl. Kenanga No. 118,086477655598,Guru
319874,Adik,Jl. Kenanga No. 106,083902743320,Karyawan Swasta
319874,Ayah,Jl. Sudirman No. 186,081949565455,Karyawan Swasta
319875,Suami,Jl. Sudirman No. 87,082082866322,Ibu Rumah Tangga
319877,Wali,Jl. Cendana No. 122,086363506918,Buruh
319878,Kakak,Jl. Sudirman No. 49,088644262144,PNS
319879,Suami,Jl. Veteran No. 166,086573282933,Buruh
319879,Istri,Jl. Anggrek No. 15,086156591585,Buruh
319881,Adik,Jl. Veteran No. 139,082802166211,Petani
319881,Istri,Jl. Cempaka No. 26,081558594195,Wiraswasta
319883,Adik,Jl. Ahmad Yani No. 121,087803278108,Guru
319884,Kakak,Jl. Gatot Subroto No. 115,088179950028,PNS
319884,Istri,Jl. Flamboyan No. 84,089740105483,Petani
319886,Kakak,Jl. Veteran No. 111,085307190348,Karyawan Swasta
319886,Suami,Jl. Anggrek No. 164,083549684144,Karyawan Swasta
319887,Suami,Jl. Ahmad Yani No. 97,084839835712,Petani
319887,Ayah,Jl. Sudirman No. 78,086224393843,Ibu Rumah Tangga
319888,Suami,Jl. Merdeka No. 37,088261219243,Pensiunan
319888,Istri,Jl. Kenanga No. 75,082523862551,Pensiunan
319889,Kakak,Jl. Diponegoro No. 155,083538292308,PNS
319890,Ibu,Jl. Melati No. 162,084321750708,Ibu Rumah Tangga
319891,Ibu,Jl. Veteran No. 41,081486504527,Pensiunan
319891,Wali,Jl. Mawar No. 6,083277176486,Karyawan Swasta
319892,Suami,Jl. Diponegoro No. 141,086776676328,Buruh
319893,Suami,Jl. Cempaka No. 157,089751013858,Wiraswasta
319893,Istri,Jl. Pahlawan No. 16,088202373290,Wiraswasta
319895,Adik,Jl. Diponegoro No. 4,084220470034,Pensiunan
319895,Kakak,Jl. Cempaka No. 169,080044284669,Ibu Rumah Tangga
319896,Wali,Jl. Mawar No. 161,085847668804,Buruh
319896,Kakak,Jl. Diponegoro No. 126,086442553572,Petani
319897,Wali,Jl. Ahmad Yani No. 97,084195298547,PNS
319898,Kakak,Jl. Pahlawan No. 11,087102083177,Wiraswasta
319898,Wali,Jl. Sudirman No. 7,085070622449,Buruh
319899,Kakak,Jl. Kenanga No. 164,086320915710,Karyawan Swasta
319900,Adik,Jl. Pahlawan No. 30,089652061359,Ibu Rumah Tangga
319901,Kakak,Jl. Cendana No. 51,089958480472,Karyawan Swasta
319902,Ayah,Jl. Merdeka No. 59,084525407015,Karyawan Swasta
319903,Adik,Jl. Cendana No. 35,088471640320,Ibu Rumah Tangga
319904,Ibu,Jl. Gatot Subroto No. 178,086528844394,Buruh
319904,Suami,Jl. Kenanga No. 145,081936323592,Wiraswasta
319905,Wali,Jl. Pahlawan No. 119,085572658066,Pensiunan
319906,Ibu,Jl. Merdeka No. 8,086376684438,Wiraswasta
319907,Istri,Jl. Anggrek No. 194,084345672812,Wiraswasta
319908,Wali,Jl. Mawar No. 120,084748855601,Buruh
319908,Ayah,Jl. Flamboyan No. 156,083227447311,Ibu Rumah Tangga
319909,Wali,Jl. Kenanga No. 53,088833632809,Guru
319909,Kakak,Jl. Gatot Subroto No. 31,085320935057,Ibu Rumah Tangga
319910,Ayah,Jl. Kartini No. 147,082175832513,Guru
319910,Adik,Jl. Mawar No. 151,086644349659,Pensiunan
319911,Wali,Jl. Pahlawan No. 94,080125453345,Petani
319912,Wali,Jl. Cempaka No. 108,082230996352,PNS
319912,Suami,Jl. Mawar No. 57,086549048911,Ibu Rumah Tangga
319915,Ibu,Jl. Diponegoro No. 119,089425052120,Buruh
319916,Ibu,Jl. Veteran No. 112,085040833315,Petani
319917,Wali,Jl. Melati No. 127,088536544725,Guru
319918,Ayah,Jl. Cempaka No. 62,081564549385,Petani
319918,Wali,Jl. Sudirman No. 124,086180287025,Buruh
319919,Ayah,Jl. Cendana No. 93,086652959272,Karyawan Swasta
319920,Suami,Jl. Ahmad Yani No. 162,084575168376,Karyawan Swasta
319920,Ibu,Jl. Anggrek No. 154,086630042087,Wiraswasta
319922,Kakak,Jl. Flamboyan No. 41,080406699247,Guru
319923,Istri,Jl. Sudirman No. 39,085529282985,Buruh
319923,Kakak,Jl. Kenanga No. 89,085519946737,PNS
319924,Kakak,Jl. Kenanga No. 111,084602442250,Guru
319926,Adik,Jl. Pahlawan No. 104,087513964775,Pensiunan
319926,Ibu,Jl. Kenanga No. 33,084070795623,Petani
319927,Suami,Jl. Flamboyan No. 110,082484894751,Wiraswasta
319928,Istri,Jl. Gatot Subroto No. 15,080621070288,Pensiunan
319929,Ibu,Jl. Anggrek No. 86,089926156632,Buruh
319929,Wali,Jl. Diponegoro No. 78,083274448284,PNS
319930,Istri,Jl. Kenanga No. 68,084957606499,Buruh
319930,Ibu,Jl. Flamboyan No. 84,084376900250,Karyawan Swasta
319931,Wali,Jl. Anggrek No. 80,082282340357,Karyawan Swasta
319932,Wali,Jl. Pahlawan No. 136,083142478071,Petani
319932,Ibu,Jl. Kenanga No. 17,083300744742,Wiraswasta
319933,Ayah,Jl. Flamboyan No. 68,083570835065,Ibu Rumah Tangga
319934,Wali,Jl. Veteran No. 25,083094287925,Petani
319934,Istri,Jl. Flamboyan No. 192,083098522766,Wiraswasta
319935,Istri,Jl. Melati No. 50,088783758274,Pensiunan
319935,Ayah,Jl. Flamboyan No. 132,089522021108,Karyawan Swasta
319936,Kakak,Jl. Diponegoro No. 163,081310500574,Karyawan Swasta
319936,Wali,Jl. Diponegoro No. 193,084644096267,Petani
319937,Ibu,Jl. Anggrek No. 16,083889853650,Pensiunan
319939,Suami,Jl. Mawar No. 71,081319022002,Ibu Rumah Tangga
319940,Ayah,Jl. Gatot Subroto No. 104,086965050502,Ibu Rumah Tangga
319941,Istri,Jl. Cendana No. 2,088249298501,Guru
319941,Ibu,Jl. Ahmad Yani No. 39,088295409845,Wiraswasta
319942,Ayah,Jl. Mawar No. 55,088642467798,PNS
319943,Ayah,Jl. Melati No. 126,082582262838,Pensiunan
319944,Suami,Jl. Diponegoro No. 120,082103813442,Guru
319944,Ayah,Jl. Diponegoro No. 141,086612118327,Petani
319945,Kakak,Jl. Melati No. 181,082550270025,Guru
319945,Ayah,Jl. Merdeka No. 65,086474430887,Wiraswasta
319947,Wali,Jl. Ahmad Yani No. 117,086685048956,Pensiunan
319948,Adik,Jl. Kartini No. 21,085133058466,PNS
319948,Suami,Jl. Cendana No. 127,086839471906,Guru
319949,Suami,Jl. Anggrek No. 164,087490988327,Guru
319949,Wali,Jl. Gatot Subroto No. 38,088581551168,Petani
319950,Ibu,Jl. Cempaka No. 76,086146559087,Pensiunan
319950,Kakak,Jl. Ahmad Yani No. 83,086550434395,Petani
319951,Istri,Jl. Kartini No. 130,084601876050,Buruh
319951,Ayah,Jl. Pahlawan No. 33,085584246105,PNS
319952,Ibu,Jl. Sudirman No. 77,082302253250,PNS
319952,Wali,Jl. Merdeka No. 105,085195320615,Karyawan Swasta
319953,Ayah,Jl. Melati No. 7,082406080521,Wiraswasta
319953,Suami,Jl. Ahmad Yani No. 146,089026021194,Karyawan Swasta
319954,Istri,Jl. Merdeka No. 21,089880746997,Guru
319955,Ibu,Jl. Veteran No. 44,084388105361,Ibu Rumah Tangga
319957,Ibu,Jl. Flamboyan No. 1,088907763036,Pensiunan
319957,Adik,Jl. Cendana No. 35,089237352816,Buruh
319958,Kakak,Jl. Cempaka No. 113,084749713178,PNS
319958,Wali,Jl. Veteran No. 8,082942720541,Petani
319961,Adik,Jl. Kenanga No. 54,089699216731,Ibu Rumah Tangga
319962,Wali,Jl. Anggrek No. 163,080275470475,Ibu Rumah Tangga
319963,Istri,Jl. Sudirman No. 104,080576619174,PNS
319963,Adik,Jl. Melati No. 27,088947128770,Petani
319964,Ayah,Jl. Veteran No. 102,089073884960,Pensiunan
319964,Wali,Jl. Ahmad Yani No. 141,081532601152,Petani
319966,Kakak,Jl. Flamboyan No. 155,083238091070,Buruh
319966,Wali,Jl. Kartini No. 48,081394878859,Wiraswasta
319967,Adik,Jl. Pahlawan No. 67,087070243707,Petani
319968,Ayah,Jl. Sudirman No. 32,086860387588,Guru
319968,Suami,Jl. Kenanga No. 199,080352361354,Wiraswasta
319974,Kakak,Jl. Sudirman No. 62,085882101628,Ibu Rumah Tangga
319975,Ibu,Jl. Cendana No. 69,084660708909,Karyawan Swasta
319975,Istri,Jl. Kartini No. 141,088411340483,Karyawan Swasta
319976,Istri,Jl. Diponegoro No. 85,082342747856,Petani
319977,Ayah,Jl. Gatot Subroto No. 198,089501361527,Ibu Rumah Tangga
319977,Suami,Jl. Cendana No. 35,084501482035,Petani
319978,Ibu,Jl. Mawar No. 163,088922462317,Petani
319981,Ayah,Jl. Ahmad Yani No. 171,080318887634,Pensiunan
319981,Kakak,Jl. Merdeka No. 176,083532947614,Karyawan Swasta
319982,Kakak,Jl. Sudirman No. 52,083654879131,Karyawan Swasta
319983,Kakak,Jl. Kenanga No. 40,081345352493,Buruh
319985,Suami,Jl. Cempaka No. 59,085796637130,Guru
319985,Wali,Jl. Pahlawan No. 72,085088538832,Karyawan Swasta
319986,Adik,Jl. Sudirman No. 103,082941094765,Wiraswasta
319986,Wali,Jl. Ahmad Yani No. 99,082275348628,Ibu Rumah Tangga
319987,Kakak,Jl. Merdeka No. 79,081689444187,Pensiunan
319987,Ibu,Jl. Gatot Subroto No. 95,085710743381,Pensiunan
319988,Ibu,Jl. Flamboyan No. 24,087201855643,Buruh
319989,Ibu,Jl. Veteran No. 138,089752496206,Ibu Rumah Tangga
319990,Wali,Jl. Ahmad Yani No. 180,085532492925,Petani
319990,Ibu,Jl. Diponegoro No. 131,085179394591,Petani
319991,Ayah,Jl. Ahmad Yani No. 82,087747172499,Petani
319993,Kakak,Jl. Anggrek No. 110,081357969634,Petani
319994,Wali,Jl. Sudirman No. 158,081962910628,Wiraswasta
319994,Kakak,Jl. Kenanga No. 144,088107772761,Guru
319995,Istri,Jl. Sudirman No. 72,081505636779,Buruh
319995,Ayah,Jl. Pahlawan No. 43,089871948112,Buruh
319996,Wali,Jl. Gatot Subroto No. 48,080314390671,Wiraswasta
319997,Adik,Jl. Mawar No. 168,083071537298,Karyawan Swasta
319997,Suami,Jl. Flamboyan No. 101,083498567404,Karyawan Swasta
319998,Istri,Jl. Pahlawan No. 191,085029290158,Buruh
319998,Wali,Jl. Cempaka No. 103,082853942515,Petani
320000,Suami,Jl. Cempaka No. 21,088851636969,Buruh
320000,Wali,Jl. Kartini No. 9,088107086008,PNS
320002,Istri,Jl. Kenanga No. 28,080740493462,Pensiunan
320002,Ayah,Jl. Sudirman No. 136,084512029256,Ibu Rumah Tangga
320003,Kakak,Jl. Cendana No. 62,088916387745,Guru
320003,Ayah,Jl. Cendana No. 98,080577941439,PNS
320004,Adik,Jl. Cempaka No. 111,088494586002,PNS
320005,Ayah,Jl. Merdeka No. 19,083069601958,Guru
320005,Suami,Jl. Veteran No. 121,084652169619,Ibu Rumah Tangga
320006,Suami,Jl. Pahlawan No. 68,086691963207,Buruh
320007,Kakak,Jl. Veteran No. 140,088309072111,Petani
320007,Wali,Jl. Diponegoro No. 11,084554829864,PNS
